Year,RCDTS,Enrollment,PBE,PME
2007-2008,410570050262003,601,6,1
2007-2008,410570110263006,34,0,0
2007-2008,410570070263001,39,0,0
2007-2008,410570030262002,68,0,0
2007-2008,410570050262005,76,0,0
2007-2008,410570050262006,81,0,0
2007-2008,410570100262010,104,0,0
2007-2008,410570100262013,117,0,0
2007-2008,410570120262006,123,0,0
2007-2008,410570150032004,154,0,0
2007-2008,410570130022004,159,0,0
2007-2008,410570020262003,163,0,0
2007-2008,410570070262008,175,0,1
2007-2008,410570080262004,176,0,1
2007-2008,410570100262006,176,0,0
2007-2008,410570070262005,179,0,1
2007-2008,410570080262007,188,0,0
2007-2008,410570020262006,197,0,0
2007-2008,410570070262009,201,0,1
2007-2008,410570020262005,211,0,0
2007-2008,410570090263001,219,0,0
2007-2008,410570100262023,241,0,0
2007-2008,410570130021001,240,0,0
2007-2008,410570150031001,268,0,0
2007-2008,410570120262004,276,0,0
2007-2008,410570110262015,301,0,0
2007-2008,410570110262010,322,0,0
2007-2008,410570070262006,337,0,0
2007-2008,410570080262003,382,0,0
2007-2008,410570100262011,369,0,0
2007-2008,410570100262001,387,0,1
2007-2008,410570090262007,401,0,0
2007-2008,410570090262016,413,0,2
2007-2008,410570150032002,431,0,0
2007-2008,410570010262004,438,0,3
2007-2008,410570090262022,452,0,0
2007-2008,410570090262015,459,0,0
2007-2008,410570090262013,456,0,1
2007-2008,410570090262020,458,0,2
2007-2008,410570020262008,488,0,0
2007-2008,410570010262006,509,0,0
2007-2008,410570130022002,500,0,0
2007-2008,410570010261001,513,0,2
2007-2008,410570110262030,567,0,1
2007-2008,410570010260001,589,0,1
2007-2008,410570020262004,607,0,0
2007-2008,410570140160001,687,0,0
2007-2008,410570090261004,744,0,1
2007-2008,410570090261003,855,0,0
2007-2008,410570100262024,857,0,0
2007-2008,410570020261008,861,0,1
2007-2008,410570100261003,952,0,0
2007-2008,410570110260001,2249,0,0
2007-2008,41057058X140000,392,5,0
2007-2008,41057022X060000,63,0,0
2007-2008,41057023X060000,48,0,0
2007-2008,41057079Z260000,83,0,0
2007-2008,41057070Y060000,275,0,1
2007-2008,41057094Z030000,51,0,0
2007-2008,41057027X060000,240,0,0
2007-2008,41057005Y100000,237,0,0
2007-2008,41057011X100000,252,0,1
2007-2008,41057018X020000,68,0,1
2007-2008,41057004X160000,67,1,0
2007-2008,41057012X100000,215,1,0
2007-2008,41057030X060000,311,1,2
2007-2008,41057078X060000,482,1,2
2007-2008,41057009X100000,233,2,0
2007-2008,41057036X160000,80,4,0
2007-2008,41057024X060000,31,0,0
2007-2008,41057080X060000,70,0,0
2007-2008,41057073X100000,144,0,0
2007-2008,41057015X100000,228,0,0
2007-2008,41057007X100000,230,0,0
2007-2008,41057033X100000,267,0,0
2007-2008,41057026X100000,279,0,0
2007-2008,41057074X100000,294,0,0
2007-2008,41057006X100000,318,0,2
2007-2008,41057035X100000,380,1,0
2007-2008,41057002Z200000,125,2,0
2007-2008,41057077Z200000,112,0,0
2007-2008,Madison County Total,48664,72,44
2007-2008,130585010262002,327,0,1
2007-2008,130580070042001,280,1,0
2007-2008,130586000160001,851,2,0
2007-2008,130580100042003,238,3,0
2007-2008,130581000261001,41,0,0
2007-2008,130581350023001,48,0,0
2007-2008,130585010261002,82,0,0
2007-2008,130581000260002,93,0,0
2007-2008,130587000160001,94,0,0
2007-2008,130580020032001,108,0,0
2007-2008,130581350022007,126,0,0
2007-2008,130581350022005,133,0,0
2007-2008,130581350022003,148,0,0
2007-2008,130581000262001,159,0,0
2007-2008,130585010260001,163,0,0
2007-2008,130581350022008,216,0,0
2007-2008,130581330022001,226,1,0
2007-2008,130584010261001,229,0,1
2007-2008,130581350022006,244,0,0
2007-2008,130584010260001,245,0,0
2007-2008,130581220022001,250,0,0
2007-2008,130580010032001,263,0,0
2007-2008,130584010262002,276,0,0
2007-2008,130581110022004,442,0,0
2007-2008,130581350021001,470,0,0
2007-2008,130581110022005,552,0,0
2007-2008,130582000170001,1094,1,2
2007-2008,13058011X260000,106,0,1
2007-2008,13058010X100000,54,0,0
2007-2008,13058002X100000,76,0,0
2007-2008,13058004X060000,148,0,0
2007-2008,13058001Y060000,49,0,0
2007-2008,Marion County Total,7831,8,5
2007-2008,430590050262001,441,2,1
2007-2008,430590050260001,200,0,0
2007-2008,430590070261001,233,0,0
2007-2008,430590070260001,262,0,0
2007-2008,430590070262001,304,0,0
2007-2008,Marshall County Total,1440,2,1
2007-2008,380601260262002,496,3,0
2007-2008,380601910261003,273,0,0
2007-2008,380601260260001,319,0,1
2007-2008,380601260261001,350,0,0
2007-2008,380601910260001,383,0,0
2007-2008,380601910262003,536,0,0
2007-2008,380601890262001,943,0,3
2007-2008,Mason County Total,3300,3,4
2007-2008,20610010262002,175,1,0
2007-2008,20610010262010,215,1,0
2007-2008,20610010262001,172,2,1
2007-2008,20610380262001,179,2,0
2007-2008,20610010260001,658,5,0
2007-2008,20610010262003,529,7,0
2007-2008,20610380260001,110,0,0
2007-2008,20610010263002,154,0,0
2007-2008,20610010262006,193,0,0
2007-2008,20610010261001,284,0,0
2007-2008,Massac County Total,2669,18,1
2007-2008,260621850263001,93,1,0
2007-2008,260621850262008,369,1,0
2007-2008,260621850262004,540,3,0
2007-2008,260621700262003,417,4,2
2007-2008,260621030262001,112,0,0
2007-2008,260621030262002,150,0,0
2007-2008,260621700261002,180,0,0
2007-2008,260621030261001,189,0,0
2007-2008,260621700260001,227,0,0
2007-2008,260621030260001,257,0,1
2007-2008,260621850261001,300,0,1
2007-2008,260621850260001,550,0,0
2007-2008,26062001X100000,160,1,1
2007-2008,26062002X200000,50,0,0
2007-2008,Mcdonough County Total,3594,10,5
2007-2008,440632000263002,17,0,0
2007-2008,440630190242001,238,1,0
2007-2008,440630360022001,491,2,2
2007-2008,440630500262003,521,1,0
2007-2008,440631580222007,617,1,1
2007-2008,440631540160001,884,1,0
2007-2008,440631550160003,1907,1,2
2007-2008,440630190241001,111,2,0
2007-2008,440630150042003,255,3,3
2007-2008,440630150041008,508,2,1
2007-2008,440631650031001,611,2,0
2007-2008,440630470042010,762,1,0
2007-2008,440631570160001,802,2,0
2007-2008,440632000262006,364,3,0
2007-2008,440632000262004,367,3,1
2007-2008,440630260042003,368,3,1
2007-2008,440630260042002,415,4,0
2007-2008,440631650032002,594,3,0
2007-2008,440630260042005,613,3,1
2007-2008,440630150042004,629,3,0
2007-2008,440632000262009,696,4,0
2007-2008,440631580221002,818,3,0
2007-2008,440630120260002,909,3,0
2007-2008,440631560160002,923,3,0
2007-2008,440630030032001,314,4,1
2007-2008,440632000262010,341,4,0
2007-2008,440632000262003,355,5,2
2007-2008,440630470042001,494,4,0
2007-2008,440630150042001,536,4,2
2007-2008,440630470042009,637,5,1
2007-2008,440631580222006,718,4,0
2007-2008,440632000261007,741,4,1
2007-2008,440630150041006,877,5,0
2007-2008,440631550160004,1699,4,0
2007-2008,440631580220002,1736,4,1
2007-2008,440631550160002,1890,6,0
2007-2008,440630030031001,248,5,0
2007-2008,440630120262001,340,5,0
2007-2008,440630020032002,422,4,3
2007-2008,440632000262008,427,5,0
2007-2008,440632000262007,499,5,0
2007-2008,440630150042002,514,5,0
2007-2008,440630460032001,690,5,0
2007-2008,440630470042008,722,5,1
2007-2008,440630470041004,1006,5,0
2007-2008,440631580222003,1097,6,2
2007-2008,440630260042004,471,6,2
2007-2008,440630470042007,470,6,0
2007-2008,440630020031001,582,6,1
2007-2008,440630470042002,652,6,0
2007-2008,440630470041005,1114,7,0
2007-2008,440631580222005,1282,8,1
2007-2008,440632000261006,673,7,0
2007-2008,440630260041004,842,6,0
2007-2008,440631560160001,1530,7,1
2007-2008,440630020032001,612,8,1
2007-2008,440630260042006,763,8,0
2007-2008,440631580221003,967,7,0
2007-2008,440630470041006,1088,8,1
2007-2008,440631580222004,911,8,0
2007-2008,440631550160001,1438,15,2
2007-2008,440630120262002,588,14,1
2007-2008,440632000260008,1927,13,2
2007-2008,440630190240002,136,0,0
2007-2008,440630500262004,173,0,0
2007-2008,440630500262005,302,0,0
2007-2008,440630460031001,365,0,0
2007-2008,440630470042003,546,0,0
2007-2008,440630500260001,706,0,0
2007-2008,440630500261002,711,0,0
2007-2008,440630150042005,758,0,2
2007-2008,440630470042005,758,5,0
2007-2008,440630150041007,810,0,0
2007-2008,440630470042011,894,0,1
2007-2008,44063046X160000,61,0,0
2007-2008,44063001X060000,190,3,1
2007-2008,44063032X160000,257,8,1
2007-2008,44063015X060000,335,0,0
2007-2008,44063045X260000,183,11,0
2007-2008,44063003X100000,511,0,1
2007-2008,44063043X160000,65,1,0
2007-2008,44063014X100000,369,3,0
2007-2008,44063017X100000,411,1,0
2007-2008,44063040X260000,57,2,0
2007-2008,44063004X060000,159,2,1
2007-2008,44063005X100000,445,4,0
2007-2008,44063044X160000,49,7,0
2007-2008,44063034X060000,50,0,0
2007-2008,44063049X160000,49,0,0
2007-2008,44063006X160000,139,0,5
2007-2008,44063008X100000,136,0,0
2007-2008,44063009X100000,188,0,1
2007-2008,44063010X100000,517,0,0
2007-2008,44063002Y060000,48,0,0
2007-2008,44063016Y100000,777,0,1
2007-2008,Mchenry County Total,57788,344,52
2007-2008,170640870253001,210,0,0
2007-2008,170640020261002,137,1,0
2007-2008,170640020260003,205,1,0
2007-2008,170640050262009,262,1,0
2007-2008,170640070262001,294,1,0
2007-2008,170640050262013,343,1,3
2007-2008,170640050262017,370,1,0
2007-2008,170640050262016,582,1,3
2007-2008,170640050261002,886,1,0
2007-2008,170640050262007,272,2,0
2007-2008,170640030262001,325,2,1
2007-2008,170640160262006,339,2,0
2007-2008,170640050262010,435,2,0
2007-2008,170640020262001,459,2,1
2007-2008,170640160260009,623,1,0
2007-2008,170640050262018,640,2,5
2007-2008,170640050262008,648,2,0
2007-2008,170640050260001,1809,4,1
2007-2008,170640160262003,288,3,0
2007-2008,170640050261004,1012,3,1
2007-2008,170640190262002,281,2,0
2007-2008,170640870251002,1163,4,0
2007-2008,170640050262005,439,5,0
2007-2008,170640870250001,1445,5,0
2007-2008,170640050262015,503,6,1
2007-2008,170640050260002,1710,7,2
2007-2008,170640070261001,81,0,0
2007-2008,170640050262004,136,0,0
2007-2008,170640190261001,153,0,0
2007-2008,170640050262014,155,0,0
2007-2008,170640190260001,196,0,0
2007-2008,170640070260002,203,0,0
2007-2008,170640050262002,265,0,1
2007-2008,170640160262002,309,0,0
2007-2008,170640870252006,343,0,0
2007-2008,170640030260002,325,0,0
2007-2008,170640870252003,351,0,0
2007-2008,170640870252013,374,0,0
2007-2008,170640870252011,411,0,0
2007-2008,170640030261001,384,0,0
2007-2008,170640040260001,397,0,0
2007-2008,170640050262003,403,0,0
2007-2008,170640870252012,454,0,1
2007-2008,170640160261001,459,0,0
2007-2008,170640870252009,480,0,2
2007-2008,170640040262002,532,2,1
2007-2008,170640050262012,745,0,0
2007-2008,170640050261003,961,0,0
2007-2008,17064006X100000,174,2,0
2007-2008,17064027X260000,420,4,1
2007-2008,17064012X010000,61,2,0
2007-2008,17064004X060000,367,2,0
2007-2008,17064024X010000,98,3,0
2007-2008,17064001X100000,438,0,0
2007-2008,17064002X100000,631,0,0
2007-2008,17064008Y010000,32,0,0
2007-2008,17064003Y100000,409,0,1
2007-2008,17064011Z020000,332,4,3
2007-2008,17064026Z140000,23,0,0
2007-2008,Mclean County Total,26782,81,28
2007-2008,380652020261003,189,1,0
2007-2008,380652130262003,371,1,1
2007-2008,380652020260001,433,1,0
2007-2008,380652020262006,323,2,0
2007-2008,380652020262003,258,3,0
2007-2008,380652020262005,81,0,0
2007-2008,380652000260001,130,0,0
2007-2008,380652000262001,153,0,0
2007-2008,380652130261001,173,0,0
2007-2008,380652130262001,228,0,0
2007-2008,380652130260001,322,0,0
2007-2008,Menard County Total,2661,8,1
2007-2008,270662030260001,165,1,0
2007-2008,270662010260001,284,1,2
2007-2008,270662010261002,203,1,0
2007-2008,270662030262005,277,5,0
2007-2008,270662010262003,445,11,1
2007-2008,270662030261001,107,0,0
2007-2008,Mercer County Total,1481,19,3
2007-2008,450670050261001,643,0,0
2007-2008,450670050262004,561,2,1
2007-2008,450670050262003,644,2,0
2007-2008,450670050260001,908,2,0
2007-2008,450670030261001,116,0,0
2007-2008,450670030260001,137,0,0
2007-2008,450670030262001,246,0,0
2007-2008,450670040261001,552,0,0
2007-2008,450670040260001,557,0,1
2007-2008,450670040262001,801,0,4
2007-2008,45067003X100000,375,2,2
2007-2008,45067004Y100000,246,0,0
2007-2008,Monroe County Total,5786,8,8
2007-2008,100680120263001,116,1,0
2007-2008,100680020262005,163,1,0
2007-2008,100680120262004,194,1,0
2007-2008,100680220262003,270,1,0
2007-2008,100680120260001,473,1,2
2007-2008,100680220260001,357,4,0
2007-2008,100680220262004,104,0,0
2007-2008,100680030262007,108,0,0
2007-2008,100680020262003,111,0,0
2007-2008,100680020261002,112,0,0
2007-2008,100680020260001,159,0,0
2007-2008,100680120262006,177,0,1
2007-2008,100680120262003,193,0,0
2007-2008,100680030262006,218,0,0
2007-2008,100680120261002,358,0,1
2007-2008,100680030261002,477,0,0
2007-2008,100680030262003,597,0,1
2007-2008,100680030260001,638,0,0
2007-2008,10068001X100000,65,1,0
2007-2008,10068005X060000,81,3,0
2007-2008,10068002X100000,78,0,0
2007-2008,Montgomery County Total,5049,13,5
2007-2008,460690110261001,66,0,0
2007-2008,460690060260001,115,1,0
2007-2008,460691170221013,571,3,1
2007-2008,460691170222008,252,2,0
2007-2008,460690060262002,291,2,0
2007-2008,460691170222007,299,2,0
2007-2008,460691170222001,367,2,2
2007-2008,460691170220014,1081,2,0
2007-2008,460691170222005,247,3,1
2007-2008,460691170223011,13,0,0
2007-2008,460690010262005,45,0,0
2007-2008,460690010262004,84,0,0
2007-2008,460690110260001,87,0,0
2007-2008,460690110262003,149,0,0
2007-2008,460691170222009,156,0,0
2007-2008,460691170223012,170,0,0
2007-2008,460690270260001,204,0,0
2007-2008,460690010260001,210,0,0
2007-2008,460690270262002,231,0,0
2007-2008,460691170222006,261,0,0
2007-2008,460691170222004,291,0,0
2007-2008,46069003X100000,243,0,0
2007-2008,46069004Y100000,140,0,0
2007-2008,46069007Z020000,112,0,0
2007-2008,Morgan County Total,5685,17,4
2007-2008,110703030262001,222,0,0
2007-2008,110703000261001,278,0,0
2007-2008,110703020262002,70,0,0
2007-2008,110703030260002,103,0,0
2007-2008,110703020261001,128,0,0
2007-2008,110703020260001,163,0,0
2007-2008,110703020262001,208,0,0
2007-2008,110703000260004,351,0,0
2007-2008,110703000262001,532,0,3
2007-2008,11070004Z220000,51,0,1
2007-2008,Moultrie County Total,2106,0,4
2007-2008,470712220261001,165,1,0
2007-2008,470712210262003,335,1,1
2007-2008,470712200262004,364,1,0
2007-2008,470712310042004,363,1,0
2007-2008,470712200260001,574,1,0
2007-2008,470712260260001,626,1,0
2007-2008,470712220260004,241,2,0
2007-2008,470712260261001,384,2,0
2007-2008,470712310042001,395,0,0
2007-2008,470712310041002,532,2,0
2007-2008,470712260262003,706,2,0
2007-2008,470712120170001,1103,3,0
2007-2008,470712210262002,132,3,0
2007-2008,470712310042003,274,3,0
2007-2008,470712210260004,554,3,0
2007-2008,470711440032001,131,4,0
2007-2008,470712310042005,271,4,0
2007-2008,470712220262001,318,4,1
2007-2008,470712200262006,494,3,1
2007-2008,470712690042002,107,6,0
2007-2008,470711610042001,107,0,3
2007-2008,470712200261001,282,0,0
2007-2008,47071003X060000,195,1,0
2007-2008,Ogle County Total,8653,48,6
2007-2008,480723280032001,147,1,0
2007-2008,480720620022001,216,2,0
2007-2008,480721500251006,268,1,0
2007-2008,480723210262004,298,1,0
2007-2008,480723270260008,316,1,0
2007-2008,480723230262003,326,1,2
2007-2008,480721500252051,372,1,0
2007-2008,480720700022001,315,2,0
2007-2008,480722650261001,323,2,0
2007-2008,480723270262004,466,2,1
2007-2008,480723230261001,748,2,4
2007-2008,480720680022002,281,3,0
2007-2008,480723230262002,359,3,0
2007-2008,480723230262004,415,3,0
2007-2008,480723210262008,478,4,1
2007-2008,480722650262002,759,3,0
2007-2008,480721500250025,1392,3,1
2007-2008,480721500252047,419,4,0
2007-2008,480723230260004,921,4,0
2007-2008,480723220262002,436,5,0
2007-2008,480723090262002,490,7,0
2007-2008,480723210262005,707,7,1
2007-2008,480723210260007,741,10,0
2007-2008,480720630022003,3,0,0
2007-2008,480721500253028,12,0,0
2007-2008,480723100160002,24,0,0
2007-2008,480721500253027,25,0,0
2007-2008,480721500253029,25,0,0
2007-2008,480721500253035,25,0,0
2007-2008,480721500253040,35,0,0
2007-2008,480721500253025,43,0,0
2007-2008,480720620022002,45,0,0
2007-2008,480721500253037,59,0,0
2007-2008,480721500253039,66,0,0
2007-2008,480721500253001,69,0,1
2007-2008,480721500253031,97,0,0
2007-2008,480723220261001,113,0,0
2007-2008,480720680021003,160,0,0
2007-2008,480721500251007,195,0,0
2007-2008,480723220260004,205,0,0
2007-2008,480723090260003,208,0,0
2007-2008,480720630021001,209,0,0
2007-2008,480720620021001,214,0,0
2007-2008,480723270262006,213,0,0
2007-2008,480721500252042,221,0,0
2007-2008,480723160042001,217,0,3
2007-2008,480721500252033,227,0,0
2007-2008,480721500251015,222,0,0
2007-2008,480720690022001,239,0,0
2007-2008,480721500251013,247,0,0
2007-2008,480723250260005,255,0,0
2007-2008,480720660022001,264,0,1
2007-2008,480721500252036,281,0,0
2007-2008,480721500252038,296,0,0
2007-2008,480721500252005,310,0,0
2007-2008,480723260260005,302,0,0
2007-2008,480721500251011,305,0,0
2007-2008,480720630022002,306,0,0
2007-2008,480721500251001,313,0,1
2007-2008,480721500252039,331,0,1
2007-2008,480721500252010,358,0,0
2007-2008,480721500253034,354,0,2
2007-2008,480723230262005,363,0,1
2007-2008,480721500252040,389,0,0
2007-2008,480721500251003,381,0,0
2007-2008,480721500252034,402,0,0
2007-2008,480721500251009,395,0,1
2007-2008,480721500252011,399,0,0
2007-2008,480721500252032,402,0,0
2007-2008,480721500251012,404,0,0
2007-2008,480723260262004,431,0,0
2007-2008,480721500251002,428,0,0
2007-2008,480722650260001,430,0,1
2007-2008,480721500252037,453,0,0
2007-2008,480721500251014,444,0,0
2007-2008,480721500250023,527,0,0
2007-2008,480721500252028,583,0,0
2007-2008,480723250262005,592,0,0
2007-2008,480721500250026,877,0,0
2007-2008,480721500250024,859,0,0
2007-2008,480723100160001,1116,0,0
2007-2008,48072002X060000,191,0,0
2007-2008,48072095Z020000,87,0,2
2007-2008,48072004Z260000,664,5,8
2007-2008,48072111X260000,277,5,0
2007-2008,48072018X100000,441,0,0
2007-2008,48072013X100000,153,0,0
2007-2008,48072034X160000,96,2,0
2007-2008,48072021X060000,206,2,0
2007-2008,48072110X010000,377,3,0
2007-2008,48072017X100000,371,5,0
2007-2008,48072005X110000,17,0,0
2007-2008,48072078X050000,18,0,0
2007-2008,48072109X140000,71,0,0
2007-2008,48072012X100000,246,0,0
2007-2008,48072003X100000,270,0,0
2007-2008,48072020Y100000,812,0,3
2007-2008,48072098Z250000,23,0,0
2007-2008,Peoria County Total,32481,94,35
2007-2008,300731010160001,515,0,0
2007-2008,300730050022001,127,0,0
2007-2008,300732040042001,171,0,0
2007-2008,300730500022002,261,0,0
2007-2008,300730500022001,328,0,0
2007-2008,300733000260001,455,0,0
2007-2008,300733000262002,458,0,1
2007-2008,300733000262003,651,0,0
2007-2008,30073001X100000,36,0,0
2007-2008,30073007Z140000,113,0,1
2007-2008,30073002X100000,143,0,1
2007-2008,30073006Z260000,22,0,0
2007-2008,Perry County Total,3280,0,3
2007-2008,390741000262003,295,1,0
2007-2008,390740250262005,136,2,0
2007-2008,390740570261001,23,0,0
2007-2008,390740570260001,56,0,0
2007-2008,390740050261001,77,0,0
2007-2008,390740570262002,108,0,0
2007-2008,390740390260001,111,0,0
2007-2008,390740050260001,138,0,0
2007-2008,390741000261001,143,0,0
2007-2008,390741000260001,181,0,0
2007-2008,390740050262001,209,1,0
2007-2008,390740250262002,258,0,0
2007-2008,390740250262006,326,0,1
2007-2008,390740390262003,345,0,0
2007-2008,390740250261002,417,0,0
2007-2008,390740250260001,533,0,2
2007-2008,39074003X160000,27,0,0
2007-2008,Piatt County Total,3383,4,3
2007-2008,10750100262007,385,1,0
2007-2008,10750030262001,232,2,0
2007-2008,10750100262010,579,4,0
2007-2008,10750100263001,2,0,0
2007-2008,10750030260002,99,0,0
2007-2008,10750120262002,100,0,0
2007-2008,10750040261002,123,0,0
2007-2008,10750040260002,135,0,0
2007-2008,10750120261001,148,0,0
2007-2008,10750040262001,205,0,0
2007-2008,10750120260001,208,0,0
2007-2008,10750120262001,214,0,0
2007-2008,10750100260009,409,0,0
2007-2008,Pike County Total,2839,7,0
2007-2008,200760010260001,146,0,0
2007-2008,200760010262002,404,0,0
2007-2008,Pope County Total,550,0,0
2007-2008,20771010262005,508,2,0
2007-2008,20771000261001,50,3,0
2007-2008,20771000260001,142,6,0
2007-2008,20771000262004,247,7,0
2007-2008,20771010260001,201,0,0
2007-2008,02077003X140000,8,0,0
2007-2008,02077001Z140000,9,0,0
2007-2008,02077002Z020000,30,0,0
2007-2008,Pulaski County Total,1195,18,0
2007-2008,430785350262004,322,3,2
2007-2008,430785350260002,296,2,0
2007-2008,430785350261001,361,3,1
2007-2008,Putnam County Total,979,8,3
2007-2008,450791320262002,661,1,0
2007-2008,450791320260001,450,2,0
2007-2008,450790010221002,51,0,0
2007-2008,450791400262006,62,0,0
2007-2008,450790010220001,72,0,0
2007-2008,450790010222001,104,0,0
2007-2008,450791380260001,150,0,0
2007-2008,450791400262008,152,0,0
2007-2008,450791340042001,181,0,0
2007-2008,450791380262002,252,0,0
2007-2008,450791390260001,352,0,0
2007-2008,450791400262007,356,0,0
2007-2008,450791400260001,410,0,1
2007-2008,450791400262002,423,0,0
2007-2008,450791390262002,629,0,0
2007-2008,45079002X060000,170,0,1
2007-2008,45079004X060000,154,0,0
2007-2008,45079006X060000,72,0,0
2007-2008,45079010X100000,99,0,0
2007-2008,45079009X100000,122,0,0
2007-2008,45079003X060000,143,0,0
2007-2008,45079011Y060000,49,0,0
2007-2008,Randolph County Total,5114,3,2
2007-2008,120800010262008,990,4,2
2007-2008,120800020261002,55,0,0
2007-2008,120800020260001,141,0,0
2007-2008,120800020262002,226,0,0
2007-2008,120800010261002,441,0,0
2007-2008,120800010260001,691,0,0
2007-2008,12080001X100000,142,0,4
2007-2008,Richland County Total,2686,4,6
2007-2008,490810410252015,199,0,0
2007-2008,490810410251003,388,0,0
2007-2008,490812000262005,89,1,0
2007-2008,490813000262007,160,1,0
2007-2008,490813000262006,164,1,0
2007-2008,490810400222022,310,1,0
2007-2008,490810370022001,334,1,0
2007-2008,490810400222019,336,1,1
2007-2008,490810410252008,427,1,1
2007-2008,490810370022009,430,0,0
2007-2008,490810400222016,475,1,0
2007-2008,490810410250001,1588,1,0
2007-2008,490810300170001,1780,1,0
2007-2008,490810400222012,303,3,0
2007-2008,490812000262007,303,2,0
2007-2008,490810410252006,323,2,1
2007-2008,490810400222021,337,3,2
2007-2008,490811000260001,377,2,0
2007-2008,490810410251005,468,2,0
2007-2008,490813000262005,163,3,2
2007-2008,490813000261002,211,3,0
2007-2008,490812000262006,280,1,3
2007-2008,490810400222011,320,3,0
2007-2008,490813000260001,425,3,0
2007-2008,490810410252007,467,3,0
2007-2008,490810400221004,578,3,9
2007-2008,490810290022001,242,4,0
2007-2008,490810400222026,298,4,3
2007-2008,490810400221003,509,4,4
2007-2008,490811000262007,538,6,0
2007-2008,490810400222007,335,4,3
2007-2008,490810400222017,460,5,0
2007-2008,490810400220001,2294,8,0
2007-2008,490810410253002,16,0,0
2007-2008,490810400223001,32,0,1
2007-2008,490810400223002,72,0,0
2007-2008,490810410253003,98,0,0
2007-2008,490810400222010,178,0,0
2007-2008,490810400222014,179,0,0
2007-2008,490810340021001,209,0,0
2007-2008,490810400223025,220,0,0
2007-2008,490810400222023,228,0,0
2007-2008,490812000262003,235,0,0
2007-2008,490813000262003,236,0,0
2007-2008,490810360022002,261,0,0
2007-2008,490811000261002,264,0,0
2007-2008,490810410252009,268,0,0
2007-2008,490812000261001,268,0,0
2007-2008,490810410252010,275,0,0
2007-2008,490810410252012,320,0,0
2007-2008,490810410252020,332,0,0
2007-2008,490810410252019,333,0,0
2007-2008,490810370022003,341,0,0
2007-2008,490810410252016,341,0,0
2007-2008,490810370022008,398,0,1
2007-2008,490810340022003,432,0,0
2007-2008,490810410252017,446,0,0
2007-2008,490812000260001,544,0,0
2007-2008,490810370021002,1056,0,0
2007-2008,49081019Z200000,307,14,0
2007-2008,49081002X060000,57,0,0
2007-2008,49081009Y260000,57,1,1
2007-2008,49081020Z260000,115,0,1
2007-2008,49081006X100000,544,0,2
2007-2008,49081008X160000,182,3,0
2007-2008,49081010X100000,187,0,2
2007-2008,49081001Y100000,469,0,0
2007-2008,Rock Island County Total,25411,96,37
2007-2008,500820300032001,107,0,1
2007-2008,500822010173001,160,0,1
2007-2008,500821890222051,322,0,0
2007-2008,500821040022001,496,0,0
2007-2008,500820600260003,187,1,0
2007-2008,500820850021001,253,1,0
2007-2008,500821890222026,308,1,0
2007-2008,500821870262009,331,0,0
2007-2008,500820850022001,338,1,0
2007-2008,500821180022007,369,1,0
2007-2008,500821100042003,393,1,0
2007-2008,500820900042004,405,2,0
2007-2008,500821890223006,443,1,0
2007-2008,500821160022001,461,1,0
2007-2008,500820900042002,463,1,3
2007-2008,500821180022013,533,1,0
2007-2008,500820770160001,746,1,0
2007-2008,500821600042001,851,1,2
2007-2008,500820190260001,900,2,0
2007-2008,500822010170001,2581,1,0
2007-2008,500821890222019,316,2,0
2007-2008,500821960260001,339,2,0
2007-2008,500821150021001,599,2,0
2007-2008,500821150022001,803,2,1
2007-2008,500820900041002,835,2,0
2007-2008,500821890220043,1998,2,0
2007-2008,500821960262006,718,3,0
2007-2008,500820900042006,811,3,1
2007-2008,500822030170001,2422,4,1
2007-2008,500821100042002,398,4,0
2007-2008,500821810022001,421,4,0
2007-2008,500820190262006,614,4,0
2007-2008,500822010170002,2364,4,0
2007-2008,500820900042003,456,7,2
2007-2008,500820190262003,838,12,1
2007-2008,500821880221001,33,0,0
2007-2008,50082189022002C,76,0,0
2007-2008,500821750023001,58,0,0
2007-2008,500821880220001,59,0,0
2007-2008,500821880222001,79,0,0
2007-2008,500820090262001,91,0,0
2007-2008,50082189022001C,106,0,0
2007-2008,500821180022012,132,0,0
2007-2008,500821890222053,135,0,0
2007-2008,500821890222005,157,0,0
2007-2008,500820600261001,163,0,0
2007-2008,500821050021001,171,0,0
2007-2008,500821870263003,191,0,0
2007-2008,500821180022006,181,0,0
2007-2008,500821960261001,193,0,0
2007-2008,500820090260003,198,0,0
2007-2008,500821870263004,212,0,0
2007-2008,500821890222049,229,0,0
2007-2008,500821890223004,223,0,0
2007-2008,500821180022005,232,0,1
2007-2008,500821890222001,240,0,0
2007-2008,500820700042001,244,0,1
2007-2008,500821890222010,251,0,0
2007-2008,500820400260001,253,0,1
2007-2008,50082187026201C,270,0,0
2007-2008,500821890222020,272,0,0
2007-2008,500820600262001,287,0,0
2007-2008,500821180022004,287,0,0
2007-2008,500821870262005,322,0,0
2007-2008,500821870262008,334,0,0
2007-2008,500821890222038,317,0,0
2007-2008,500821870262002,340,0,0
2007-2008,500821870262007,351,0,0
2007-2008,500821870262010,355,0,0
2007-2008,500821130021001,350,0,0
2007-2008,500821750021001,362,0,0
2007-2008,500820400262002,374,0,1
2007-2008,500821180022009,375,0,2
2007-2008,500821890222055,378,0,0
2007-2008,500821180022010,395,0,0
2007-2008,500820090262002,394,0,0
2007-2008,500821190021001,398,0,0
2007-2008,500821180021013,416,0,0
