COUNTY,BEDS Code,SCHOOL_NAME,GRADE_ORG_DESC,AFFILIATION,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
NASSAU,280202999780,LITTLE RED TRAIN PRIVATE SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,37
NASSAU,280204998375,SOUTH SHORE COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,105,120
NASSAU,280205995630,ELIJA SCHOOL (THE),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,13
NASSAU,280205997452,MARIA MONTESSORI SCHOOL,Elementary,INDEPENDENT,3,4,3,6,2,1,1,0,0,0,0,0,0,0,8,0,13,41
NASSAU,280206175651,SAINT WILLIAM THE ABBOT SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,36,60,51,59,57,64,46,63,0,0,0,0,0,0,44,0,48,528
NASSAU,280207179359,SAINT ELIZABETH ANN SETON REGIONAL SCHOOL-BELLMORE,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,30,42,29,27,36,29,42,36,0,0,0,0,0,0,33,0,44,348
NASSAU,280208997798,CHILDREN'S LEARNING CENTER-UCP NASSAU COUNTY,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,75,68,0,0,48,191
NASSAU,280208998980,MSUP ELEMENTARY SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,86
NASSAU,280208999261,BUNDLE OF JOY KINDERGARTEN,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,27
NASSAU,280208999649,COMMUNITY ACADEMIC PREP CENTER,Junior Senior School,INDEPENDENT,7,1,5,3,1,1,3,0,2,0,2,0,0,0,2,0,10,37
NASSAU,280209179906,DE LA SALLE SCHOOL (THE),Middle School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,17,17,17,14,0,0,0,0,0,0,0,0,0,65
NASSAU,280209809489,FREEPORT CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,16,9,7,4,4,7,8,4,0,0,0,0,0,0,23,0,43,125
NASSAU,280209997260,WOODWARD MENTAL HEALTH CENTER,Junior Senior School,INDEPENDENT,0,1,4,3,5,8,3,7,13,14,9,5,0,1,0,0,0,73
NASSAU,280209998032,HI-HELLO CHILD CARE CENTER,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
NASSAU,280209999680,TWIN OAKS COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,115,130
NASSAU,280210175564,SAINT CHRISTOPHER SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,23,21,29,34,44,27,43,52,0,0,0,0,0,0,25,0,34,332
NASSAU,280212175620,OUR LADY OF LOURDES SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,25,39,22,26,25,19,22,23,0,0,0,0,0,0,30,0,27,258
NASSAU,280212305784,GRACE LUTHERAN SCHOOL,Elementary,LUTHERAN,14,20,19,16,16,13,0,0,0,0,0,0,0,0,18,0,92,208
NASSAU,280213225541,CHEDER AT THE OHEL,Elementary,JEWISH,6,5,10,9,13,0,13,0,0,0,0,0,0,0,3,0,0,59
NASSAU,280214225756,MIDRESHET SHALHEVET-SHALHEVET HIGH SCHOOL FOR GIRLS,Senior High,JEWISH,0,0,0,0,0,0,0,0,23,22,29,20,0,0,0,0,0,94
NASSAU,280214226497,YESHIVA TORAS CHAIM OF SOUTH SHORE,Elementary,JEWISH,60,69,51,66,59,53,39,45,0,0,0,0,0,0,64,0,58,564
NASSAU,280214229421,STELLA K ABRAHAM HS FOR GIRLS,Senior High,JEWISH,0,0,0,0,0,0,0,0,88,94,89,87,0,0,0,0,0,358
NASSAU,280214229933,SHULAMITH SCHOOL FOR GIRLS,Elementary,JEWISH,59,40,46,60,59,46,66,39,0,0,0,0,0,0,51,0,31,497
NASSAU,280214999253,LAWRENCE WOODMERE ACADEMY,K-12 School,INDEPENDENT,8,8,12,14,7,14,12,22,21,32,31,37,0,0,9,0,15,242
NASSAU,280215217122,BRANDEIS SCHOOL (THE),Elementary,JEWISH,24,26,25,23,21,27,16,11,0,0,0,0,0,0,21,0,26,220
NASSAU,280215225246,KULANU ACADEMY,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34
NASSAU,280215226038,MESIVTA ATERES YAAKOV OF GREATER LONG ISLAND,Senior High,JEWISH,0,0,0,0,0,0,0,0,48,45,46,43,0,0,0,0,0,182
NASSAU,280215227128,HEBREW ACADEMY-LOWER SCHOOL,Elementary,JEWISH,85,66,73,83,77,0,0,0,0,0,0,0,0,0,73,0,68,525
NASSAU,280215227930,HEBREW ACADEMY OF THE FIVE TOWNS AND ROCKAWAY HS,Senior High,JEWISH,0,0,0,0,0,0,0,0,66,95,85,106,0,0,0,0,0,352
NASSAU,280215229372,RAMBAM MESIVTA-MAIMONIDES HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,47,38,43,40,0,0,0,0,0,168
NASSAU,280215229558,YESHIVA KETANA OF LONG ISLAND,Elementary,JEWISH,43,36,42,34,43,36,44,26,0,0,0,0,0,0,41,40,14,399
NASSAU,280215229602,DAVIS RENOV STAHLER YESHIVA HIGH SCHOOL -BOYS,Senior High,JEWISH,0,0,0,0,0,0,0,0,85,91,71,63,0,0,0,0,0,310
