County,BEDS Code,Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FullK,HalfK,PreK,Enrollment
QUEENS,342400125898,SAINT ADALBERT CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,29,29,28,32,36,0,34,37,0,0,0,0,0,24,0,36,306
QUEENS,342400125906,ST BARTHOLOMEW CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,17,27,18,16,17,0,22,16,0,0,0,0,0,18,0,0,171
QUEENS,342400125914,CHRIST THE KING RGNL HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,183,166,161,156,0,0,0,0,666
QUEENS,342400125941,ST LEO CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,27,39,35,27,36,0,23,34,0,0,0,0,0,38,0,40,328
QUEENS,342400125943,SAINT MARGARET CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,40,27,36,19,30,21,0,26,23,0,0,0,0,0,33,0,33,288
QUEENS,342400125952,ST MATTHIAS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,39,34,45,38,44,0,50,41,0,0,0,0,0,15,0,12,338
QUEENS,342400125966,OUR LADY OF HOPE CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,45,61,59,50,64,56,0,45,66,0,0,0,0,0,52,0,31,529
QUEENS,342400125968,NOTRE DAME CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,20,20,25,25,30,0,27,26,0,0,0,0,0,24,0,80,304
QUEENS,342400125973,OUR LADY OF SORROWS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,18,22,28,18,28,0,31,30,0,0,0,0,0,14,14,10,242
QUEENS,342400125975,ST PANCRAS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,11,11,11,9,8,0,14,17,0,0,0,0,0,8,0,13,119
QUEENS,342400125986,RESURRECTION ASCENSION CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,23,28,28,23,30,0,20,19,0,0,0,0,0,24,0,36,263
QUEENS,342400125992,SACRED HEART CATHOLIC ACAD-GLENDALE,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,21,17,17,18,16,0,24,20,0,0,0,0,0,16,0,54,225
QUEENS,342400125995,ST STANISLAUS KOSTKA SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,12,21,19,12,16,0,19,23,0,0,0,0,0,21,0,44,205
QUEENS,342400315795,MARTIN LUTHER SCHOOL,Junior Senior School,LUTHERAN,0,0,0,0,0,9,0,11,7,32,34,60,46,0,0,0,0,199
QUEENS,342400315805,REDEEMER LUTHERAN SCHOOL,Elementary,LUTHERAN,5,11,11,7,16,13,0,14,12,0,0,0,0,0,7,0,32,128
QUEENS,342400446464,JACKSON HEIGHTS SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,5,8,5,11,9,7,0,12,8,0,0,0,0,0,3,0,2,70
QUEENS,342400629515,RAZI SCHOOL,K-12 School,ISLAMIC,15,10,10,16,15,15,0,19,18,13,10,19,8,0,8,0,15,191
QUEENS,342400995969,A CHILDS PLACE TOO,Elementary,INDEPENDENT,11,4,7,9,3,0,0,0,0,0,0,0,0,0,6,0,13,53
QUEENS,342500125869,ST AGNES ACADEMIC HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,65,61,65,44,0,0,0,0,235
QUEENS,342500125902,ST ANDREW AVELLINO CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,16,35,21,30,37,0,29,20,0,0,0,0,0,17,0,21,241
QUEENS,342500125930,HOLY CROSS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,130,117,136,160,0,0,0,0,543
QUEENS,342500125940,ST KEVIN CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,21,16,23,25,9,0,12,28,0,0,0,0,0,23,0,85,276
QUEENS,342500125942,ST LUKE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,45,53,35,46,47,0,33,37,0,0,0,0,0,39,0,38,409
QUEENS,342500125954,ST MEL CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,27,28,24,21,19,0,25,23,0,0,0,0,0,24,0,44,253
QUEENS,342500125955,MOST HOLY REDEEMER  ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,18,10,26,23,22,0,19,16,0,0,0,0,0,29,0,80,275
QUEENS,342500127232,HOLY TRINITY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,11,13,20,23,22,14,0,28,32,0,0,0,0,0,14,0,18,195
QUEENS,342500208524,SHEVACH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,44,52,52,43,0,0,0,0,191
QUEENS,342500217123,SOLOMON SCHECHTER SCHOOL OF QUEENS,Elementary,JEWISH,30,34,29,36,24,29,0,29,19,0,0,0,0,0,27,0,46,303
QUEENS,342500226479,RABBINICAL SEMINARY OF AMERICA,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,33,35,20,14,0,0,0,0,102
QUEENS,342500227011,YESHIVA OF CENTRAL QUEENS,Elementary,JEWISH,108,104,100,104,102,96,0,97,106,0,0,0,0,0,102,0,43,962
QUEENS,342500229418,YESHIVA EDUC FOR SPEC STUDENTS,Special School,JEWISH,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,24
QUEENS,342500229646,YESHIVA KETANA OF QUEENS,Elementary,JEWISH,48,48,50,48,43,46,0,33,45,0,0,0,0,0,55,0,0,416
QUEENS,342500625444,AL-MAMOOR SCHOOL,Junior Senior School,ISLAMIC,18,19,24,17,19,18,0,14,17,14,8,10,9,0,26,0,22,235
QUEENS,342500629637,MUSLIM CENTER JUNIOR HIGH SCHOOL,Elementary,ISLAMIC,12,14,17,18,15,19,0,22,15,0,0,0,0,0,15,0,7,154
QUEENS,342500715470,HOLY CROSS GREEK ORTHODOX SCHOOL,Elementary,GREEK ORTHODOX,7,0,5,3,0,0,0,0,0,0,0,0,0,0,9,0,8,32
QUEENS,342500806983,FLUSHING CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,15,10,13,11,19,17,0,18,12,0,0,0,0,0,11,0,0,126
QUEENS,342500809793,PROMISE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,21,20,23,18,19,14,0,18,12,0,0,0,0,0,22,0,26,193
QUEENS,342500997003,WHITESTONE ACADEMY,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,0,1,5,5,24,49,62,0,0,0,0,147
QUEENS,342500997737,WINDSOR SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,2,4,8,11,18,0,0,0,0,44
QUEENS,342500997772,LOWELL UPPER SCHOOL OF FLUSHING,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,32,24,33,43,8,0,0,0,140
QUEENS,342500997775,LIFE-SKILLS SCHOOL (THE),Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93
QUEENS,342500998958,SHIELD INSTITUTE OF FLUSHING,Special School,INDEPENDENT,0,0,0,0,0,0,17,0,0,0,0,0,0,31,0,0,60,108
QUEENS,342500998962,LOWELL SCHOOL (THE),Other,INDEPENDENT,0,0,3,9,11,28,0,30,36,0,0,0,0,0,0,0,0,117
QUEENS,342600125901,DIVINE WISDOM CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,45,47,49,50,45,58,0,68,48,0,0,0,0,0,49,0,98,557
QUEENS,342600125927,ST GREGORY THE GREAT SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,22,25,28,40,29,0,28,26,0,0,0,0,0,29,0,39,294
QUEENS,342600125931,HOLY FAMILY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,20,25,19,18,17,0,16,25,0,0,0,0,0,31,0,10,199
QUEENS,342600125962,OUR LADY-BLESSED SACRAMENT CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,28,25,29,42,35,0,30,40,0,0,0,0,0,20,0,35,311
QUEENS,342600125972,OUR LADY OF THE SNOWS CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,38,43,37,35,44,0,61,43,0,0,0,0,0,34,0,69,435
QUEENS,342600125991,SACRED HEART CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,18,23,31,35,40,0,46,48,0,0,0,0,0,28,0,36,320
QUEENS,342600126047,ST FRANCIS PREPARATORY SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,642,615,591,615,0,0,0,0,2463
QUEENS,342600225967,CHABAD ACADEMY OF ARTS AND SCIENCES,Elementary,JEWISH,15,4,5,3,3,2,0,0,0,0,0,0,0,0,16,0,20,68
QUEENS,342600229198,YESHIVA HAR TORAH,Elementary,JEWISH,84,69,72,68,72,71,0,59,65,0,0,0,0,0,89,0,35,684
QUEENS,342600317933,LUTHERAN SCHOOL OF FLUSHING & BAYSID,Elementary,LUTHERAN,7,3,3,3,9,6,0,5,12,0,0,0,0,0,12,0,33,93
QUEENS,342600718097,WILLIAM SPYROPOULOS SCHOOL,Elementary,GREEK ORTHODOX,43,49,49,55,55,47,0,42,57,0,0,0,0,0,39,0,0,436
QUEENS,342600807968,HOLY MARTYRS ARMENIAN DAY SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,11,7,10,8,8,4,0,0,0,0,0,0,0,0,12,0,5,65
QUEENS,342600996988,NEW HIGHLAND ELEM SCHOOL (THE),Elementary,INDEPENDENT,12,13,15,14,14,16,0,15,14,0,0,0,0,0,9,0,0,122
QUEENS,342600997796,SUMMIT SCHOOL (THE),Special School,INDEPENDENT,0,0,0,0,0,0,50,0,0,0,0,0,0,217,0,0,0,267
QUEENS,342700125597,DIVINE MERCY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,18,22,23,16,28,0,24,24,0,0,0,0,0,19,0,36,235
QUEENS,342700125904,OUR LADY'S CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,47,63,53,63,61,63,0,66,62,0,0,0,0,0,50,0,39,567
QUEENS,342700125911,ST CAMILLUS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,9,14,9,10,13,14,0,12,16,0,0,0,0,0,15,0,39,151
QUEENS,342700125920,ST ELIZABETH CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,26,25,21,29,31,0,23,30,0,0,0,0,0,31,0,141,389
QUEENS,342700125924,ST FRANCIS DE SALES CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,48,71,46,50,57,59,0,42,56,0,0,0,0,0,50,0,46,525
QUEENS,342700125928,HOLY CHILD JESUS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,23,21,19,27,35,0,51,47,0,0,0,0,0,22,0,78,355
QUEENS,342700125947,ST MARY GATE OF HEAVEN CATHOLIC ACAD,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,12,15,16,19,23,27,0,34,26,0,0,0,0,0,21,0,60,253
QUEENS,342700125965,AVE MARIA CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,8,10,15,7,8,19,0,17,13,0,0,0,0,0,13,0,53,163
QUEENS,342700125970,OUR LADY OF PERPETUAL HELP CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,47,44,51,49,51,0,57,54,0,0,0,0,0,37,0,22,451
QUEENS,342700125990,ST ROSE OF LIMA CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,40,38,42,39,47,27,0,38,22,0,0,0,0,0,34,0,42,369
QUEENS,342700126000,ST THOMAS THE APOSTLE CATHOLIC ACADE,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,19,13,16,18,16,19,0,27,18,0,0,0,0,0,40,0,80,266
QUEENS,342700127164,ST HELEN CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,26,15,22,15,15,0,0,21,0,0,0,0,0,30,0,125,305
QUEENS,342700207577,YESHIVA OF FAR ROCKAWAY,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,32,30,26,29,0,0,0,0,117
QUEENS,342700226057,MESIVTA YAM HATORAH,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,8,18,19,4,0,0,0,0,49
QUEENS,342700226097,MESIVTA SHAAREI CHAIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,26,20,20,13,0,0,0,0,79
QUEENS,342700226221,BAIS YAAKOV ATERES MIRIAM,Elementary,JEWISH,40,29,38,25,15,0,0,0,0,0,0,0,0,0,37,0,32,216
QUEENS,342700226483,TORAH ACADEMY FOR GIRLS HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,85,77,111,84,0,0,0,0,357
QUEENS,342700226510,YESHIVA OF BELLE HARBOR,Elementary,JEWISH,15,11,7,12,14,14,0,9,10,0,0,0,0,0,8,0,0,100
QUEENS,342700227891,YESHIVA DARCHEI TORAH,K-12 School,JEWISH,190,165,199,189,202,143,0,162,132,65,72,74,61,0,187,0,162,2003
QUEENS,342700227924,TORAH ACADEMY FOR GIRLS-ELEMENTARY,Elementary,JEWISH,142,147,156,150,159,137,0,142,127,0,0,0,0,0,146,0,0,1306
QUEENS,342700228139,SHAAR HATORAH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,24,30,28,0,0,0,0,110
QUEENS,342700228636,BNOS BAIS YAAKOV OF FAR ROCKAWAY,K-12 School,JEWISH,90,93,104,84,99,77,0,72,79,59,58,37,34,0,72,0,95,1053
QUEENS,342700228893,TALMUD TORAH SIACH YITZCHOK,Elementary,JEWISH,46,29,19,31,33,23,0,33,15,0,0,0,0,0,32,0,42,303
QUEENS,342700229329,MERCAZ HATORAH OF BELLE HARBOR,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,13,16,25,20,0,0,0,0,74
QUEENS,342700629235,AL-IHSAN ACADEMY,K-12 School,ISLAMIC,25,35,38,32,35,53,0,52,51,40,29,45,7,0,25,0,40,507
QUEENS,342700805995,ST MARY CHURCH CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,2,0,2,4,0,1,0,0,0,0,0,0,0,0,0,14
QUEENS,342700806026,WORLD HARVEST DELIVERANCE CENTER,Elementary,CHRISTIAN FUNDAMENTALIST,2,2,3,5,5,2,0,1,2,0,0,0,0,2,5,0,9,38
QUEENS,342700999540,THEATRE STREET SCHOOL,Elementary,INDEPENDENT,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
QUEENS,342800125960,ST NICHOLAS OF TOLENTINE CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,35,36,32,30,38,0,20,26,0,0,0,0,0,50,0,43,343
QUEENS,342800125961,OUR LADY OF THE ANGELUS CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,16,18,19,9,19,0,16,11,0,0,0,0,0,18,0,15,166
QUEENS,342800125971,OUR LADY QUEEN OF MARTYRS CATHOLIC,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,32,35,28,31,35,0,30,30,0,0,0,0,0,35,0,22,309
QUEENS,342800127163,OUR LADY OF MERCY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,25,15,16,17,26,0,19,32,0,0,0,0,0,22,0,67,257
QUEENS,342800225317,TIFERES TORAH INSTITUTE,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,18,9,12,11,0,0,0,0,50
QUEENS,342800225513,BNOS MALKA ACADEMY,Elementary,JEWISH,44,42,37,36,34,42,0,28,38,0,0,0,0,0,32,0,36,369
QUEENS,342800225720,MIDRASH L'MAN ACHAI,Junior Senior School,JEWISH,0,0,0,0,0,0,0,0,0,9,8,6,9,0,0,0,0,32
QUEENS,342800226480,BAIS YAAKOV ACADEMY FOR GIRLS,Elementary,JEWISH,87,77,79,85,74,74,0,62,71,0,0,0,0,0,97,0,57,763
QUEENS,342800227222,YESHIVA TIFERETH MOSHE,Elementary,JEWISH,56,52,48,41,48,44,0,38,40,0,0,0,0,0,62,0,38,467
QUEENS,342800227500,YESHIVA R'TZAHD,Middle School,JEWISH,0,0,0,0,6,3,0,5,4,0,0,0,0,0,0,0,0,18
QUEENS,342800227503,EZRA ACADEMY,Junior Senior School,JEWISH,0,0,0,0,0,0,0,7,7,22,21,32,15,0,0,0,0,104
QUEENS,342800228920,YESHIVAT OHR HAIIM,Elementary,JEWISH,47,39,32,27,22,40,0,16,8,0,0,0,0,0,45,0,23,299
QUEENS,342800229507,MESIVTA YESODEI YESHURUN,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,44,36,34,33,0,0,0,0,147
QUEENS,342800229850,YESHIVA SHA'AREI ZION OHEL BRACHA,Junior Senior School,JEWISH,72,65,60,56,47,47,0,45,42,18,18,17,13,0,65,0,40,605
QUEENS,342800229926,JEWISH INSTITUTE OF QUEENS,K-12 School,JEWISH,34,38,33,33,25,26,0,34,33,46,38,19,30,0,32,0,69,490
QUEENS,342800315803,OUR SAVIOUR LUTHERAN SCHOOL,Pre-K Only,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110
QUEENS,342800449789,JAMAICA SDA-BUSY BEE LEARNING CTR,Elementary,SEVENTH-DAY ADVENTIST,8,0,5,10,7,4,0,4,3,0,0,0,0,0,4,0,14,59
QUEENS,342800626153,RISING STARS ISLAMIC SCHOOL,Elementary,ISLAMIC,15,14,17,9,14,13,0,0,0,0,0,0,0,0,19,0,18,119
QUEENS,342800629258,AL-IMAN SCHOOL,K-12 School,ISLAMIC,6,5,7,8,5,7,0,6,5,5,7,2,5,0,5,0,18,91
QUEENS,342800806166,ALLEN CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,34,57
QUEENS,342800996069,TIEGERMAN SCHOOL,K-12 School,INDEPENDENT,18,24,21,25,32,48,1,37,35,18,27,52,31,4,23,0,59,455
QUEENS,342800997832,FOREST HILLS MONTESSORI SCHOOL,Elementary,INDEPENDENT,15,14,11,6,7,2,0,0,0,0,0,0,0,0,18,0,30,103
QUEENS,342800998861,IDEAL MONTESSORI SCHOOL,Elementary,INDEPENDENT,16,18,13,16,9,16,0,8,6,0,0,0,0,0,12,0,19,133
QUEENS,342800999245,SCO FAMILY OF SERVICES/T PAPLIN SCH,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,8,0,0,4,2,10,6,110,0,0,0,140
QUEENS,342800999761,KEW FOREST SCHOOL (THE),K-12 School,INDEPENDENT,11,11,16,13,11,16,0,19,18,14,27,24,16,0,16,0,6,218
QUEENS,342900125916,ST CLARE CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,28,23,21,27,27,0,34,31,0,0,0,0,0,28,0,36,281
QUEENS,342900125933,IMMACULATE CONCEPTION CATHOLIC ACAD,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,38,41,34,56,39,60,0,39,43,0,0,0,0,0,33,0,21,404
QUEENS,342900125934,INCARNATION CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,19,18,21,29,18,0,29,29,0,0,0,0,0,14,0,49,249
QUEENS,342900125935,SS JOACHIM & ANNE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,43,42,37,35,57,0,33,41,0,0,0,0,0,31,0,36,391
QUEENS,342900125944,MARY LOUIS ACADEMY (THE),Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,215,205,141,165,0,0,0,0,726
QUEENS,342900125956,ARCHBISHOP MOLLOY HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,405,358,391,347,0,0,0,0,1501
QUEENS,342900125967,OUR LADY OF LOURDES CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,14,20,24,20,14,15,0,22,30,0,0,0,0,0,12,0,19,190
QUEENS,342900125993,SACRED HEART CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,23,27,36,30,20,0,30,30,0,0,0,0,0,19,0,26,268
QUEENS,342900226050,YESHIVA RLKTI PRIMARY,Elementary,JEWISH,6,8,7,14,14,13,0,8,6,0,0,0,0,0,10,0,14,100
QUEENS,342900226848,YESHIVA UNIVERSITY HS FOR GIRLS,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,82,59,66,73,0,0,0,0,280
QUEENS,342900305779,CHRIST LUTHERAN SCHOOL,Elementary,LUTHERAN,4,2,3,4,4,5,0,3,1,0,0,0,0,0,3,0,0,29
QUEENS,342900435844,LINDEN SDA ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,20,21,33,20,17,20,0,14,20,0,0,0,0,0,18,0,45,228
QUEENS,342900626081,WELLSPRING ELEMENTARY,Elementary,ISLAMIC,20,16,17,18,10,8,0,9,11,0,0,0,0,0,13,0,14,136
QUEENS,342900809188,BETHEL CHRISTIAN LEARNING CENTER,K-12 School,CHRISTIAN FUNDAMENTALIST,0,1,1,1,1,1,0,0,5,4,8,2,10,0,0,0,0,34
QUEENS,342900809750,WORD CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,3,6,3,1,2,6,0,5,3,0,0,0,0,0,5,0,0,34
QUEENS,342900809825,TRUE DELIVERANCE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,4,6,1,7,0,7,5,0,0,0,0,0,6,0,8,49
QUEENS,342900995708,ROSEDALE CHILD DEVELOPMENT CENTER,Elementary,INDEPENDENT,37,29,61,41,50,49,0,27,36,0,0,0,0,0,47,0,150,527
QUEENS,342900995990,CAMBRIA SCHOOL OF EXCELLENCE,Middle School,INDEPENDENT,0,0,0,0,0,18,0,20,17,0,0,0,0,0,0,0,0,55
QUEENS,342900996046,NURTURING CENTER (THE),Elementary,INDEPENDENT,5,8,3,0,1,0,0,0,0,0,0,0,0,0,11,0,51,79
QUEENS,342900996085,MONA PREP DAY CARE INC,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,48,63
QUEENS,342900996318,HELPING HAND ACADEMY I,Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,32,58
QUEENS,342900996319,HELPING HAND ACADEMY II,Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,30,54
QUEENS,342900997801,QUEENS CENTERS FOR PROGRESS,Special School,INDEPENDENT,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,53,75
QUEENS,342900999022,CAMBRIA CENTER-GIFTED CHILD,Elementary,INDEPENDENT,38,26,21,22,24,0,0,0,0,0,0,0,0,0,37,0,102,270
QUEENS,342900999633,STEPPING STONE OF SOUTHEASTERN QUEEN,Elementary,INDEPENDENT,12,9,7,0,0,0,0,0,0,0,0,0,0,0,15,0,54,97
QUEENS,343000125923,ST FRANCIS OF ASSISI CATHOLIC ACADEM,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,25,32,23,19,30,0,24,20,0,0,0,0,0,28,0,54,284
QUEENS,343000125932,IMMACULATE CONCEPTION CATHOLIC ACAD,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,13,28,12,14,24,0,19,18,0,0,0,0,0,24,0,72,247
QUEENS,343000125936,ST JOAN OF ARC SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,40,51,34,43,36,41,0,29,34,0,0,0,0,0,43,0,45,396
QUEENS,343000125938,ST JOSEPH CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,45,43,34,30,43,35,0,45,42,0,0,0,0,0,40,0,89,446
QUEENS,343000125951,ST JOHN'S PREP SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,139,127,154,164,0,0,0,0,584
QUEENS,343000125953,MONSIGNOR MCCLANCY MEMORIAL HS,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,170,165,154,159,0,0,0,0,648
QUEENS,343000125964,OUR LADY OF FATIMA SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,39,46,43,47,43,0,54,32,0,0,0,0,0,38,0,46,427
QUEENS,343000125994,ST SEBASTIAN CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,41,51,30,45,43,0,46,44,0,0,0,0,0,37,0,73,447
QUEENS,343000315808,QUEENS LUTHERAN SCHOOL,Elementary,LUTHERAN,13,14,10,12,8,8,0,3,4,0,0,0,0,0,13,0,0,85
QUEENS,343000445841,GREATER NEW YORK ACADEMY,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,0,32,28,23,38,0,0,0,0,121
QUEENS,343000628869,SISTER CLARA MUHAMMED SCHOOL,Junior Senior School,ISLAMIC,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,5
QUEENS,343000629742,IDEAL ISLAMIC SCHOOL,Elementary,ISLAMIC,2,8,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,16
QUEENS,343000629997,EL-BER ISLAMIC SCHOOL,Elementary,ISLAMIC,10,8,5,7,3,0,0,0,0,0,0,0,0,0,11,0,12,56
QUEENS,343000717004,ST DEMETRIOS GREEK AMERICAN SCHOOL,K-12 School,GREEK ORTHODOX,45,45,29,41,32,28,0,28,33,13,26,37,29,0,45,0,98,529
QUEENS,343000808995,EVANGEL CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,26,11,20,18,26,20,0,30,31,45,45,71,67,0,12,0,9,431
QUEENS,343000995988,TOOBAA ACADEMY,Elementary,INDEPENDENT,0,0,1,0,1,0,0,3,1,1,1,0,0,2,0,0,0,10
QUEENS,343000996786,LEXINGTON SCHOOL FOR THE DEAF,K-12 School,INDEPENDENT,14,12,18,22,14,11,4,3,15,16,25,47,13,21,16,0,8,259
QUEENS,343000996984,GARDEN SCHOOL,K-12 School,INDEPENDENT,10,20,7,16,12,22,0,30,29,20,22,30,20,0,16,0,13,267
QUEENS,343000999571,LEARNING TREE MULTI-CULTURAL SCHOOL,Elementary,INDEPENDENT,9,11,7,6,11,13,0,8,6,0,0,0,0,0,0,0,0,71
