County,BEDS Code,School Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FULLK,HALFK,PREK,Enrollment
BRONX,3.207E+11,Ss Peter And Paul School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,10,11,17,16,21,0,30,19,0,0,0,0,0,15,0,18,174
BRONX,3.207E+11,Bronx-Manhattan Sda School,Elementary,SEVENTH-DAY ADVENTIST,17,16,14,14,19,16,0,18,17,0,0,0,0,0,12,0,9,152
BRONX,3.20701E+11,New Life School (The),Junior Senior School,INDEPENDENT,0,0,0,1,4,10,0,9,8,13,34,30,68,0,0,0,0,177
BRONX,3.208E+11,Saint Athanasius School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,31,32,26,25,30,0,30,30,0,0,0,0,0,26,0,43,300
BRONX,3.208E+11,Saint Benedict School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,28,27,27,28,32,0,34,45,0,0,0,0,0,26,0,22,291
BRONX,3.208E+11,Saint Frances De Chantal School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,33,31,27,22,28,0,20,23,0,0,0,0,0,27,0,53,286
BRONX,3.208E+11,Monsignor Scanlan High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,117,114,113,100,0,0,0,0,444
BRONX,3.208E+11,Holy Cross School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,30,27,28,37,25,0,32,38,0,0,0,0,0,28,0,83,358
BRONX,3.208E+11,Holy Family School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,16,15,18,16,25,0,31,29,0,0,0,0,0,38,0,72,276
BRONX,3.208E+11,Saint Joseph School For The Deaf,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,8,3,4,9,13,10,0,7,9,0,0,0,0,2,3,0,5,73
BRONX,3.208E+11,Our Lady Of The Assumption School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,19,16,21,26,13,0,19,31,0,0,0,0,0,22,0,62,251
BRONX,3.208E+11,Preston High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,130,118,104,144,0,0,0,0,496
BRONX,3.208E+11,Saint Theresa School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,48,51,38,30,30,33,0,26,24,0,0,0,0,0,57,0,92,429
BRONX,3.208E+11,Villa Maria Academy,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,19,35,31,31,28,0,35,47,0,0,0,0,0,28,0,53,334
BRONX,3.208E+11,Saint Ignatius School,Middle School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,26,0,27,27,0,0,0,0,0,0,0,0,80
BRONX,3.20801E+11,Greek American Institute Of New York,Elementary,GREEK ORTHODOX,20,16,18,21,17,12,0,21,17,0,0,0,0,0,22,0,30,194
BRONX,3.209E+11,All Hallows Institute,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,145,143,161,132,0,0,0,0,581
BRONX,3.209E+11,Saint Angela Merici School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,30,17,27,23,22,0,17,21,0,0,0,0,0,39,0,84,302
BRONX,3.209E+11,Christ The King School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,16,15,13,14,23,0,22,17,0,0,0,0,0,18,0,53,211
BRONX,3.209E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,27,22,25,32,18,0,22,26,0,0,0,0,0,34,0,29,258
BRONX,3.209E+11,Saint Margaret Mary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,34,33,30,23,30,0,28,30,0,0,0,0,0,34,0,33,309
BRONX,3.209E+11,Sacred Heart School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,53,45,39,42,44,62,0,56,41,0,0,0,0,0,49,0,24,455
BRONX,3.21E+11,Aquinas High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,74,83,95,114,0,0,0,0,366
BRONX,3.21E+11,Saint Ann Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,15,14,23,13,16,0,12,28,0,0,0,0,0,28,0,99,265
BRONX,3.21E+11,Saint Brendan School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,20,26,19,28,25,0,24,22,0,0,0,0,0,19,0,94,293
BRONX,3.21E+11,Fordham Preparatory School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,258,253,280,214,0,0,0,0,1005
BRONX,3.21E+11,Saint Gabriel School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,19,20,21,18,25,0,28,26,0,0,0,0,0,24,0,31,234
BRONX,3.21E+11,Saint John School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,17,30,14,13,19,0,18,21,0,0,0,0,0,24,0,36,210
BRONX,3.21E+11,Saint Margaret Of Cortona School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,21,32,30,18,28,0,24,24,0,0,0,0,0,26,0,25,249
BRONX,3.21E+11,Academy Of Mount Saint Ursula,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,84,71,92,81,0,0,0,0,328
BRONX,3.21E+11,Saint Nicholas Of Tolentine Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,13,15,15,14,14,0,22,27,0,0,0,0,0,17,0,0,153
BRONX,3.21E+11,Our Lady Of Mount Carmel School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,23,18,14,20,21,0,24,27,0,0,0,0,0,44,0,109,329
BRONX,3.21E+11,Our Lady Of Refuge School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,33,26,25,23,31,32,0,31,32,0,0,0,0,0,34,0,13,280
BRONX,3.21E+11,Saint Philip Neri School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,23,22,19,15,22,0,23,21,0,0,0,0,0,31,0,100,296
BRONX,3.21E+11,Saint Simon Stock Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,15,25,19,25,18,0,23,28,0,0,0,0,0,23,0,80,270
BRONX,3.21E+11,Visitation School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,15,13,21,13,21,0,22,15,0,0,0,0,0,13,0,7,152
BRONX,3.21E+11,Kinneret Day School,Elementary,JEWISH,22,23,22,25,24,21,0,14,26,0,0,0,0,0,24,0,19,220
BRONX,3.21E+11,Salanter Akiba Riverdale Academy,Elementary,JEWISH,88,83,94,96,87,105,0,92,91,0,0,0,0,0,80,0,50,866
BRONX,3.21E+11,Yeshiva Of Telshe Alumni,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,19,31,5,0,0,0,0,83
BRONX,3.21E+11,Yeshivas Ohavei Torah Of Riverdale,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,20,13,19,18,0,0,0,0,70
BRONX,3.21E+11,Sar High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,139,137,129,120,0,0,0,0,525
BRONX,3.21001E+11,Ethical Culture Fieldston Middle School,Middle School,INDEPENDENT,0,0,0,0,0,127,0,132,130,0,0,0,0,0,0,0,0,389
BRONX,3.21001E+11,Hope Academy Of The Bronx,Middle School,INDEPENDENT,0,0,0,0,1,6,0,5,4,1,0,0,0,0,0,0,0,17
BRONX,3.21001E+11,Horace Mann School Lower Division,Elementary,INDEPENDENT,83,84,86,86,88,0,0,0,0,0,0,0,0,0,84,0,0,511
BRONX,3.21001E+11,Horace Mann Upper School,Middle School,INDEPENDENT,0,0,0,0,0,0,0,0,0,185,187,181,181,0,0,0,0,734
BRONX,3.21001E+11,Horace Mann School,Middle School,INDEPENDENT,0,0,0,0,0,141,0,150,160,0,0,0,0,0,0,0,0,451
BRONX,3.21001E+11,Riverdale Country School,K-12 School,INDEPENDENT,59,65,59,58,63,82,0,88,95,127,130,127,126,0,59,0,16,1154
BRONX,3.21001E+11,Ethical Culture Fieldston School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,151,155,150,145,0,0,0,0,601
BRONX,3.21001E+11,Ethical Culture The Fieldston Lower School,Elementary,INDEPENDENT,44,41,42,46,44,0,0,0,0,0,0,0,0,0,35,0,18,270
BRONX,3.21001E+11,Miss Francine Day School Ii,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,31
BRONX,3.211E+11,Saint Barnabas Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,22,22,25,19,36,0,38,45,0,0,0,0,0,17,0,119,365
BRONX,3.211E+11,Saint Barnabas High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,55,48,47,53,0,0,0,0,203
BRONX,3.211E+11,Saint Catharine High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,150,102,122,83,0,0,0,0,457
BRONX,3.211E+11,Saint Clare School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,33,30,32,32,27,50,0,31,37,0,0,0,0,0,45,0,187,504
BRONX,3.211E+11,Saint Francis Xavier School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,18,19,26,21,29,0,17,24,0,0,0,0,0,29,0,93,302
BRONX,3.211E+11,Saint Helena School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,18,27,28,24,31,0,34,22,0,0,0,0,0,25,0,70,305
BRONX,3.211E+11,Holy Rosary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,33,22,23,30,26,34,0,35,36,0,0,0,0,0,44,0,123,406
BRONX,3.211E+11,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,25,27,35,21,29,0,24,32,0,0,0,0,0,32,0,67,316
BRONX,3.211E+11,Saint Lucy School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,37,26,37,33,21,42,0,37,31,0,0,0,0,0,54,0,206,524
BRONX,3.211E+11,Saint Mary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,17,19,13,13,27,0,29,15,0,0,0,0,0,20,0,64,234
BRONX,3.211E+11,Mount Saint Michael Academy,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,45,0,37,52,189,164,121,156,0,0,0,0,764
BRONX,3.211E+11,Nativity Of Our Blessed Lady School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,17,15,11,22,19,0,21,17,0,0,0,0,0,32,0,46,215
BRONX,3.211E+11,Our Lady Of Grace School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,29,24,27,30,29,0,21,25,0,0,0,0,0,52,0,87,346
BRONX,3.211E+11,Saints Philip & James School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,15,23,15,22,23,0,20,15,0,0,0,0,0,27,0,45,223
BRONX,3.211E+11,Saint Raymond Boys High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,132,154,154,134,0,0,0,0,574
BRONX,3.211E+11,Saint Raymond Academy For Girls,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,79,61,86,81,0,0,0,0,307
BRONX,3.211E+11,Saint Raymond Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,70,72,79,74,106,112,0,96,101,0,0,0,0,0,65,0,127,902
BRONX,3.211E+11,Santa Maria School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,23,30,28,30,29,0,37,38,0,0,0,0,0,27,0,236,508
BRONX,3.211E+11,Cardinal Spellman High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,358,388,362,306,0,0,0,0,1414
BRONX,3.211E+11,Saint Francis Of Assisi School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,26,24,31,23,28,0,32,18,0,0,0,0,0,50,0,112,374
BRONX,3.211E+11,Our Saviour Lutheran School,K-12 School,LUTHERAN,11,11,14,14,11,25,0,18,17,17,12,19,26,0,5,0,0,200
BRONX,3.21101E+11,Islamic Leadership School,Junior Senior School,ISLAMIC,0,0,4,7,0,4,0,6,8,14,16,9,7,0,0,0,0,75
BRONX,3.21101E+11,City Of Faith Christian School,Elementary,INDEPENDENT,14,11,11,10,8,0,0,0,0,0,0,0,0,0,38,0,27,119
BRONX,3.21101E+11,Wake-Eden Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,19,8,9,5,0,0,0,0,0,0,0,0,0,0,22,0,59,122
BRONX,3.21101E+11,Faith Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,4,7,8,6,7,6,0,7,8,0,0,0,0,0,18,0,0,71
BRONX,3.21101E+11,Harvest Preparatory Academy,Elementary,CHRISTIAN FUNDAMENTALIST,3,10,7,4,0,0,0,0,0,0,0,0,0,0,20,0,0,44
BRONX,3.21101E+11,New Covenant Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,28,24,17,11,15,3,0,6,5,2,2,4,8,0,47,0,98,270
BRONX,3.21101E+11,Lavelle School For The Blind,Special School,INDEPENDENT,0,0,0,0,0,0,45,0,0,0,0,0,0,28,0,0,42,115
BRONX,3.21101E+11,Garvey School,Elementary,INDEPENDENT,10,9,10,10,0,0,0,0,0,0,0,0,0,0,15,0,36,90
BRONX,3.21101E+11,Learning Tree Preparatory School(The),Elementary,INDEPENDENT,36,34,25,24,17,17,0,24,22,0,0,0,0,0,48,0,71,318
BRONX,3.21101E+11,Pys Inc,Elementary,INDEPENDENT,12,4,7,6,5,0,0,0,0,0,0,0,0,0,13,0,13,60
BRONX,3.21101E+11,New York Institute For Special Education,K-12 School,INDEPENDENT,6,10,11,8,5,12,17,13,19,11,12,9,19,7,4,0,59,222
BRONX,3.21101E+11,Regent School,Elementary,INDEPENDENT,22,25,21,21,24,0,0,0,0,0,0,0,0,0,25,0,16,154
BRONX,3.212E+11,Saint John Chrysostom School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,16,19,24,21,21,0,17,26,0,0,0,0,0,39,0,100,307
BRONX,3.212E+11,Saint Thomas Aquinas School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,16,14,23,17,15,0,14,14,0,0,0,0,0,15,0,32,178
BRONX,3.212E+11,R T Hudson Sda Elementary School,Elementary,SEVENTH-DAY ADVENTIST,7,6,6,8,9,3,0,7,7,0,0,0,0,0,4,0,10,67
BROOKLYN,3.313E+11,Saint Joseph High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,62,62,62,58,0,0,0,0,244
BROOKLYN,3.313E+11,Bishop Loughlin Memorial High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,195,164,174,159,0,0,0,0,692
BROOKLYN,3.313E+11,Queen Of All Saints Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,10,15,13,29,30,22,0,13,30,0,0,0,0,0,3,0,0,165
BROOKLYN,3.313E+11,Luria Academy Of Brooklyn,Elementary,JEWISH,27,25,15,20,10,11,0,6,7,0,0,0,0,0,29,0,27,177
BROOKLYN,3.313E+11,Yeshiva Of Kasho,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,27,32,25,0,0,0,0,112
BROOKLYN,3.313E+11,Brookyn Heights Jewish Academy,Other,JEWISH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12
BROOKLYN,3.313E+11,Talmud Torah D'Nitra,Junior Senior School,JEWISH,91,64,65,68,43,48,0,49,49,37,30,36,0,0,91,0,269,940
BROOKLYN,3.313E+11,Bethel Elementary School,Elementary,SEVENTH-DAY ADVENTIST,2,2,3,7,1,2,0,1,2,0,0,0,0,0,2,0,12,34
BROOKLYN,3.313E+11,Hanson Place Sda Elementary School,Elementary,SEVENTH-DAY ADVENTIST,8,7,11,10,10,5,0,7,9,0,0,0,0,0,7,0,12,86
BROOKLYN,3.31301E+11,Grace Church School,Elementary,EPISCOPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40,49
BROOKLYN,3.31301E+11,Brooklyn Friends School,K-12 School,QUAKERS,68,65,59,61,62,68,0,57,55,59,54,45,43,0,66,0,98,860
BROOKLYN,3.31301E+11,Clara Muhammad School Of Masjid Khalifah,Elementary,ISLAMIC,7,6,6,9,5,10,0,12,11,0,0,0,0,0,6,0,5,77
BROOKLYN,3.31301E+11,Brooklyn Austism Center Academy,Special School,INDEPENDENT,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,17
BROOKLYN,3.31301E+11,Greene Hill School,Elementary,INDEPENDENT,16,19,15,16,17,7,0,13,16,0,0,0,0,0,18,0,14,151
BROOKLYN,3.31301E+11,Brooklyn Waldorf School,Elementary,INDEPENDENT,21,16,21,21,17,11,0,8,9,0,0,0,0,0,61,0,4,189
BROOKLYN,3.31301E+11,Brooklyn Free School,K-12 School,INDEPENDENT,8,4,7,5,2,5,0,5,6,7,5,5,8,0,1,0,11,79
BROOKLYN,3.31301E+11,The Co-Op School,Elementary,INDEPENDENT,20,20,17,9,0,0,0,0,0,0,0,0,0,0,31,0,24,121
BROOKLYN,3.31301E+11,"Science, Language And Arts International School",Elementary,INDEPENDENT,14,12,7,4,5,0,0,0,0,0,0,0,0,0,15,0,9,66
BROOKLYN,3.31301E+11,Fusion Academy Brooklyn,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,0,3,4,4,4,10,5,0,0,0,0,31
BROOKLYN,3.31301E+11,Altschool,Elementary,INDEPENDENT,8,6,8,15,3,1,0,0,0,0,0,0,0,0,22,0,15,78
BROOKLYN,3.31301E+11,New Life In Christ Ministries,Other,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
BROOKLYN,3.31301E+11,German School Brooklyn,Other,INDEPENDENT,25,15,14,11,0,0,0,0,0,0,0,0,0,0,22,0,0,87
BROOKLYN,3.31301E+11,Berkeley-Carroll School,K-12 School,INDEPENDENT,63,60,58,58,65,75,0,71,74,81,79,65,80,0,68,0,71,968
BROOKLYN,3.31301E+11,Saint Ann'S School,K-12 School,INDEPENDENT,85,79,77,79,75,79,0,79,80,87,85,81,85,0,61,0,57,1089
BROOKLYN,3.31301E+11,Dillon Child Study Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76,78
BROOKLYN,3.314E+11,Saint Stanislaus Kostka Catholic School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,16,16,13,16,19,13,0,24,13,0,0,0,0,0,23,0,34,187
BROOKLYN,3.314E+11,Queen Of Rosary Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,13,11,16,18,16,13,0,18,26,0,0,0,0,0,16,0,23,170
BROOKLYN,3.314E+11,Yeshiva Yesode Hatorah,Elementary,JEWISH,21,17,20,21,12,16,0,16,12,0,0,0,0,0,39,0,0,174
BROOKLYN,3.314E+11,Yeshiva Jesode Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,27,28,26,0,0,0,0,109
BROOKLYN,3.314E+11,Bais Yakov Of Khal Adas Yereim,Elementary,JEWISH,49,49,28,41,42,34,0,32,35,0,0,0,0,0,35,0,110,455
BROOKLYN,3.314E+11,Khhd Yoel Of Satmar Bp,K-12 School,JEWISH,499,453,425,385,387,378,0,366,332,258,226,203,198,0,489,0,900,5499
BROOKLYN,3.314E+11,Ohel Elozer,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,42,39,40,37,0,0,0,0,158
BROOKLYN,3.314E+11,Ichud Hatalmidim,Elementary,JEWISH,124,139,141,133,127,117,0,0,0,0,0,0,0,0,421,0,0,1202
BROOKLYN,3.314E+11,Bnos Spinka Boys Sch,Elementary,JEWISH,27,26,20,25,22,21,0,26,29,0,0,0,0,0,40,0,69,305
BROOKLYN,3.314E+11,Ach Tov V'Chesed,Junior Senior School,JEWISH,8,8,0,7,8,0,0,10,17,20,22,23,24,0,22,0,16,185
BROOKLYN,3.314E+11,Darkei Tshivo Of Dinov,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,45,56,66,72,0,0,0,0,239
BROOKLYN,3.314E+11,Talmud Torah Tzemach Tzadik Viznitz,Elementary,JEWISH,10,10,9,10,9,0,0,0,0,0,0,0,0,0,29,0,24,101
BROOKLYN,3.314E+11,Congregation Darkei Avos Sanz - Site 1,Elementary,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,22,52
BROOKLYN,3.314E+11,Yeshiva Jesode Hatorah Wilson,K-12 School,JEWISH,26,21,24,16,15,27,0,27,22,19,35,26,33,0,21,0,30,342
BROOKLYN,3.314E+11,Ohel Chaya,Special School,JEWISH,0,0,0,0,0,0,47,0,0,0,0,0,0,5,0,0,0,52
BROOKLYN,3.314E+11,Be'Er Miriam,Elementary,JEWISH,19,12,12,12,9,13,0,0,0,0,0,0,0,0,20,0,33,130
BROOKLYN,3.314E+11,Congregation Darkei Avos Sanz - Site 2,Elementary,JEWISH,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
BROOKLYN,3.314E+11,Bais Ruchel High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,328,279,285,223,0,0,0,0,1115
BROOKLYN,3.314E+11,Cong Yeshuos Moshe Of Williamsburg,Other,JEWISH,10,10,9,10,9,0,0,0,0,0,0,0,0,0,29,0,24,101
BROOKLYN,3.314E+11,Talmud Torah Tiferes Yisroel Inc,Other,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20
BROOKLYN,3.314E+11,Beth Chana School And High School For Girls,K-12 School,JEWISH,30,26,33,28,27,25,0,23,29,29,44,19,23,0,61,0,40,437
BROOKLYN,3.314E+11,Bnos Yakov School For Girls,K-12 School,JEWISH,53,49,63,66,60,59,0,54,50,51,47,46,44,0,104,0,76,822
BROOKLYN,3.314E+11,United Talmudical Academy,Junior Senior School,JEWISH,395,365,393,321,355,327,0,284,247,199,182,0,0,0,481,0,1312,4861
BROOKLYN,3.314E+11,Yeshiva Bnos Ahavas Israel,K-12 School,JEWISH,97,102,78,90,92,93,0,73,83,51,47,48,21,0,94,0,130,1099
BROOKLYN,3.314E+11,Yeshiva Kehilath Yakov,Junior Senior School,JEWISH,59,54,54,60,52,60,0,57,47,42,43,40,0,0,53,0,53,674
BROOKLYN,3.314E+11,Yeshiva Mesivta Arugath Habosem,Elementary,JEWISH,51,37,44,41,39,32,0,48,30,24,22,17,0,0,85,0,39,509
BROOKLYN,3.314E+11,Beth Rachel School For Girls,Elementary,JEWISH,414,430,391,376,388,331,0,316,324,0,0,0,0,0,425,0,382,3777
BROOKLYN,3.314E+11,Mosdos Chasidei Square,K-12 School,JEWISH,20,15,23,22,19,23,0,18,17,21,27,23,0,0,25,0,36,289
BROOKLYN,3.314E+11,Bnei Shimon Yisroel Of Sopron,K-12 School,JEWISH,38,30,36,31,29,29,0,29,32,25,35,35,30,0,27,0,15,421
BROOKLYN,3.314E+11,Yeshiva Beth Hillel Of Williamsburg,Elementary,JEWISH,21,24,11,20,17,19,0,17,21,0,0,0,0,0,20,0,34,204
BROOKLYN,3.314E+11,Be'Ikvei Hatzoin,Elementary,JEWISH,18,16,17,15,9,15,0,0,9,0,0,0,0,0,17,0,62,178
BROOKLYN,3.314E+11,Yeshiva Bnos Spinka,Elementary,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,45,143
BROOKLYN,3.314E+11,Bnos Chayil,K-12 School,JEWISH,75,72,73,63,56,57,0,59,67,59,63,62,43,0,71,0,69,889
BROOKLYN,3.314E+11,Yeshiva Tzemach Tzadik Viznitz,Elementary,JEWISH,15,19,12,12,11,8,0,14,11,0,0,0,0,0,19,0,40,161
BROOKLYN,3.314E+11,Talmud Torah Of Kasho,Junior Senior School,JEWISH,32,30,33,29,30,27,0,26,30,21,26,19,16,0,27,0,14,360
BROOKLYN,3.314E+11,Talmud Torah Tashbar,Elementary,JEWISH,33,29,29,30,27,20,0,29,18,23,0,0,0,0,33,0,98,369
BROOKLYN,3.314E+11,Hychel Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,56,58,51,46,0,0,0,0,211
BROOKLYN,3.314E+11,Congregation Ahavas Shulem Dnadverna Tiferes Bnos,K-12 School,JEWISH,19,25,23,23,25,16,0,25,16,21,23,12,13,0,24,0,130,395
BROOKLYN,3.314E+11,Keren Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,60,23,36,0,0,0,0,0,119
BROOKLYN,3.314E+11,Bnos Square Of Williamsburg,Junior Senior School,JEWISH,46,49,47,42,39,35,0,26,28,13,19,17,9,0,52,0,147,569
BROOKLYN,3.31401E+11,Walk In Love Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,2,1,5,1,3,1,1,2,2,3,5,9,31,0,2,0,0,68
BROOKLYN,3.31401E+11,Williamsburg Montessori,Other,INDEPENDENT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,15
BROOKLYN,3.315E+11,Saint Agatha School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,16,18,15,17,18,0,15,9,0,0,0,0,0,20,0,21,164
BROOKLYN,3.315E+11,Saint Francis Xavier Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,11,15,13,14,19,20,0,14,22,0,0,0,0,0,13,0,50,191
BROOKLYN,3.315E+11,St Joseph The Worker Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,25,26,18,26,23,0,35,28,0,0,0,0,0,15,0,31,249
BROOKLYN,3.315E+11,Saint Saviour High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,49,53,47,51,0,0,0,0,200
BROOKLYN,3.315E+11,Saint Saviour Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,38,35,35,43,21,40,0,25,23,0,0,0,0,0,42,0,38,340
BROOKLYN,3.315E+11,Kesser Malka,Elementary,JEWISH,44,40,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,216
BROOKLYN,3.315E+11,Hannah Senesh Community School,Elementary,JEWISH,22,31,20,27,22,27,0,26,21,0,0,0,0,0,25,0,0,221
BROOKLYN,3.315E+11,Nesivos Bais Yaakov,K-12 School,JEWISH,42,39,43,25,27,27,0,30,28,41,41,28,18,0,44,0,70,503
BROOKLYN,3.315E+11,Bnos Margulia Viznitz,K-12 School,JEWISH,44,49,56,51,52,54,0,54,36,43,27,22,26,0,56,0,46,616
BROOKLYN,3.315E+11,Shaare Torah Elementary School For Girls,Elementary,JEWISH,37,38,34,38,44,42,0,42,47,0,0,0,0,0,66,0,58,446
BROOKLYN,3.315E+11,Mesilas Bais Yaakov,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,66,66,59,68,0,0,0,0,259
BROOKLYN,3.315E+11,Talmud Torah Tiferes Yechiel D'Aleksander Inc,Elementary,JEWISH,28,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,56,107
