County,BEDS Code,School Name,Grade Org Desc,Affiliation,GR 1,GR 2,GR 3,GR 4,GR 5,GR 6,GR 7,GR 8,GR 9,GR 10,GR 11,GR 12,UGE,UGS,FULLK,HALFK,PREK,Enrollment
MANHATTAN,310300998529,West Side Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,191,210
MANHATTAN,310300998981,De La Salle Academy,Middle School,INDEPENDENT,0,0,0,0,0,47,58,61,0,0,0,0,0,0,0,0,0,166
MANHATTAN,310300999133,Parkside School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
MANHATTAN,310300999404,Dwight School (The),K-12 School,INDEPENDENT,34,42,35,35,41,48,41,42,66,65,11,20,0,0,45,0,0,525
MANHATTAN,310300999436,Aichhorn School (The),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,56
MANHATTAN,310300999647,Smith School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,3,4,4,6,8,8,0,0,0,0,0,33
MANHATTAN,310300999860,Great Tomorrows Usa School,Junior Senior School,INDEPENDENT,2,4,5,0,3,2,3,5,0,4,3,1,0,0,2,0,0,34
MANHATTAN,310300999956,School At Columbia University (The),Elementary,INDEPENDENT,65,60,61,61,61,47,57,41,0,0,0,0,0,0,66,0,0,519
MANHATTAN,310300999993,West End Day School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
MANHATTAN,310400145213,Saint Ann School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,16,20,17,21,20,20,28,0,0,0,0,0,0,18,0,48,235
MANHATTAN,310400145294,Mount Carmel-Holy Rosary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,27,23,25,25,32,24,24,0,0,0,0,0,0,27,0,43,267
MANHATTAN,310400145387,Our Lady Queen Of Angels School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,18,25,28,29,29,26,29,0,0,0,0,0,0,29,0,22,262
MANHATTAN,310400145400,Saint Paul School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,22,25,32,26,28,29,29,0,0,0,0,0,0,25,0,12,254
MANHATTAN,310400995515,Reece School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
MANHATTAN,310400995720,Manhattan Free School,Junior Senior School,INDEPENDENT,0,0,0,4,3,0,0,2,0,0,1,0,0,0,0,0,0,10
MANHATTAN,310400997324,Saint Bernard'S School,Elementary,INDEPENDENT,45,39,44,41,41,42,40,40,6,0,0,0,0,0,44,0,0,382
MANHATTAN,310400999536,East Harlem School At Exodus House,Elementary,INDEPENDENT,0,0,0,15,30,37,36,31,0,0,0,0,0,0,0,0,0,149
MANHATTAN,310500145208,Saint Aloysius School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,23,22,15,14,14,17,29,0,0,0,0,0,0,23,0,37,214
MANHATTAN,310500145250,Saint Charles Borromeo School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,15,14,21,19,28,18,19,0,0,0,0,0,0,16,0,58,224
MANHATTAN,310500145347,Saint Mark The Evangelist School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,27,18,30,26,27,32,31,0,0,0,0,0,0,28,0,36,279
MANHATTAN,310500206847,Yeshiva University High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,64,92,74,58,0,0,0,0,0,288
MANHATTAN,310500808793,Fellowship Of Learning School,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,5
MANHATTAN,310500809736,Riverside Church Week Day School,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,48
MANHATTAN,310500855973,Mount Pleasant Christian Academy,Junior Senior School,BAPTIST,1,1,1,1,0,1,3,0,1,2,0,2,0,0,2,0,2,17
MANHATTAN,310500998545,King'S Academy (The),Junior Senior School,INDEPENDENT,9,4,8,3,2,2,0,1,0,0,2,1,0,0,2,0,10,44
MANHATTAN,310500998639,Storefront Academy Harlem,Elementary,INDEPENDENT,14,16,18,18,18,18,19,15,0,0,0,0,0,0,18,0,18,172
MANHATTAN,310600145266,Saint Elizabeth School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,27,20,29,28,28,28,29,0,0,0,0,0,0,36,0,86,337
MANHATTAN,310600145279,Good Shepherd School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,27,25,15,21,26,25,29,0,0,0,0,0,0,34,0,56,280
MANHATTAN,310600145306,Incarnation School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,24,30,25,27,33,37,34,0,0,0,0,0,0,20,0,108,360
MANHATTAN,310600145378,Our Lady Of Lourdes School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,30,29,25,23,19,28,31,0,0,0,0,0,0,36,0,57,309
MANHATTAN,310600145388,Our Lady Queen Of Martyrs School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,30,23,17,24,11,23,23,0,0,0,0,0,0,33,0,61,276
MANHATTAN,310600145423,Saint Rose Of Lima School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,19,9,20,25,13,16,25,0,0,0,0,0,0,18,0,40,197
MANHATTAN,310600226845,Yeshiva Rabbi S R Hirsch,K-12 School,JEWISH,37,28,37,31,29,29,33,24,14,15,13,18,0,0,29,0,33,370
MANHATTAN,310600436469,Northeastern Academy,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,35,34,21,22,0,0,0,0,0,112
MANHATTAN,310600716825,Saint Spyridon Parochial School,Elementary,GREEK ORTHODOX,2,12,8,6,7,11,4,6,0,0,0,0,0,0,14,0,72,142
MANHATTAN,310600809016,Manhattan Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,37,44,27,41,26,27,22,43,0,0,0,0,0,0,35,0,71,373
BRONX,320700145216,Saint Anselm School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,28,22,26,28,28,35,35,0,0,0,0,0,0,29,0,80,342
BRONX,320700145282,Cardinal Hayes High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,264,232,204,241,0,0,0,0,0,941
BRONX,320700145305,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,57,46,62,53,54,60,54,47,0,0,0,0,0,0,45,0,35,513
BRONX,320700145342,Saint Luke School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,25,23,20,17,21,37,33,0,0,0,0,0,0,24,0,12,235
BRONX,320700145404,Ss Peter And Paul School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,10,15,19,22,30,21,29,27,0,0,0,0,0,0,13,0,12,198
BRONX,320700449657,Bronx-Manhattan Sda School,Elementary,SEVENTH-DAY ADVENTIST,14,10,24,14,15,16,12,21,0,0,0,0,0,0,10,0,12,148
BRONX,320700996063,New Life School (The),Junior Senior School,INDEPENDENT,0,0,0,3,4,4,8,17,23,36,45,32,0,28,0,0,0,200
BRONX,320800145225,Saint Athanasius School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,28,24,29,29,32,28,32,0,0,0,0,0,0,27,0,41,298
BRONX,320800145231,Saint Benedict School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,25,27,29,26,47,29,33,0,0,0,0,0,0,31,0,29,301
BRONX,320800145271,Saint Frances De Chantal School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,35,29,28,19,24,29,22,0,0,0,0,0,0,40,0,42,299
BRONX,320800145286,Monsignor Scanlan High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,117,107,90,90,0,0,0,0,0,404
BRONX,320800145288,Holy Cross School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,31,43,21,26,37,38,34,0,0,0,0,0,0,36,0,90,387
BRONX,320800145291,Holy Family School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,22,22,23,23,36,31,36,0,0,0,0,0,0,23,0,36,274
BRONX,320800145324,Saint Joseph School For The Deaf,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,4,7,13,9,7,12,13,15,0,0,0,0,0,6,4,0,6,96
BRONX,320800145373,Our Lady Of The Assumption School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,26,27,20,23,32,28,28,0,0,0,0,0,0,19,0,26,249
BRONX,320800145411,Preston High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,111,148,134,134,0,0,0,0,0,527
BRONX,320800145442,Saint Theresa School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,50,33,28,26,25,25,35,35,0,0,0,0,0,0,57,0,92,406
BRONX,320800145452,Villa Maria Academy,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,32,32,27,38,43,40,44,0,0,0,0,0,0,19,0,36,345
BRONX,320800149495,Saint Ignatius School,Middle School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,28,20,21,0,0,0,0,0,0,0,0,0,69
BRONX,320800716855,Greek American Institute Of New York,Elementary,GREEK ORTHODOX,18,22,21,12,17,18,18,16,0,0,0,0,0,0,20,0,60,222
BRONX,320800997664,Iahd-St Mary,Pre-K Only,OPWDD FACILITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46
BRONX,320900145199,All Hallows Institute,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,175,145,141,156,0,0,0,0,0,617
BRONX,320900145211,Saint Angela Merici School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,28,26,25,20,21,33,27,0,0,0,0,0,0,31,0,24,254
BRONX,320900145251,Christ The King School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,11,20,32,26,22,37,53,0,0,0,0,0,0,22,0,36,280
BRONX,320900145329,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,31,36,29,44,30,41,39,0,0,0,0,0,0,29,0,24,339
BRONX,320900145345,Saint Margaret Mary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,34,35,32,33,35,33,30,0,0,0,0,0,0,37,0,31,335
BRONX,320900145430,Sacred Heart School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,38,48,42,45,64,53,58,55,0,0,0,0,0,0,47,0,22,472
BRONX,320900996871,Shield Of David (The),Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
BRONX,320900999863,Eden Christian Academy And Early Childhood Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,35
BRONX,321000145201,Aquinas High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,100,125,107,122,0,0,0,0,0,454
BRONX,321000145212,Saint Ann Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,27,15,18,11,28,25,24,0,0,0,0,0,0,16,0,40,220
BRONX,321000145237,Saint Brendan School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,19,23,22,23,23,27,34,0,0,0,0,0,0,25,0,47,270
BRONX,321000145270,Fordham Preparatory School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,287,227,212,245,0,0,0,0,0,971
BRONX,321000145276,Saint Gabriel School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,21,19,19,22,26,23,27,0,0,0,0,0,0,16,0,18,213
BRONX,321000145313,Saint John School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,19,15,20,20,25,23,33,0,0,0,0,0,0,21,0,18,222
BRONX,321000145344,Saint Margaret Of Cortona School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,30,20,23,27,30,23,26,0,0,0,0,0,0,22,0,83,315
BRONX,321000145364,Academy Of Mount Saint Ursula,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,112,85,77,89,0,0,0,0,0,363
BRONX,321000145366,Saint Nicholas Of Tolentine Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,19,19,13,24,28,25,28,0,0,0,0,0,0,11,0,0,181
BRONX,321000145383,Our Lady Of Mount Carmel School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,20,24,15,23,35,24,30,0,0,0,0,0,0,28,0,66,282
BRONX,321000145390,Our Lady Of Refuge School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,28,22,25,28,32,25,36,0,0,0,0,0,0,34,0,31,284
BRONX,321000145406,Saint Philip Neri School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,18,19,21,21,28,37,30,0,0,0,0,0,0,26,0,16,243
BRONX,321000145434,Saint Simon Stock Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,13,34,19,20,32,23,20,0,0,0,0,0,0,14,0,3,202
BRONX,321000145455,Visitation School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,22,19,20,27,15,19,27,0,0,0,0,0,0,20,0,0,189
BRONX,321000206859,Kinneret Day School,Elementary,JEWISH,26,30,25,24,17,28,14,20,0,0,0,0,0,0,20,0,20,224
BRONX,321000226424,Salanter Akiba Riverdale Academy,Elementary,JEWISH,92,95,85,102,87,91,79,82,0,0,0,0,0,0,87,0,54,854
BRONX,321000228919,Yeshiva Of Telshe Alumni,Senior High,JEWISH,0,0,0,0,0,0,0,0,31,26,26,7,0,0,0,0,0,90
BRONX,321000229709,Yeshivas Ohavei Torah Of Riverdale,Senior High,JEWISH,0,0,0,0,0,0,0,0,17,20,15,17,0,0,0,0,0,69
BRONX,321000229954,Sar High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,139,123,149,119,0,0,0,0,0,530
BRONX,321000995652,Ethical Culture Fieldston Middle School,Middle School,INDEPENDENT,0,0,0,0,0,127,129,126,0,0,0,0,0,0,0,0,0,382
BRONX,321000996192,Hope Academy Of The Bronx,Other,INDEPENDENT,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,8
BRONX,321000996851,Horace Mann School Lower Division,Elementary,INDEPENDENT,82,84,85,85,84,0,0,0,0,0,0,0,0,0,86,0,0,506
BRONX,321000996856,Horace Mann Upper School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,184,184,190,186,0,0,0,0,0,744
BRONX,321000996857,Horace Mann School,Middle School,INDEPENDENT,0,0,0,0,0,140,147,150,0,0,0,0,0,0,0,0,0,437
BRONX,321000996867,Riverdale Country School,K-12 School,INDEPENDENT,60,60,63,62,62,81,88,91,129,129,120,131,0,0,61,0,16,1153
BRONX,321000997736,Ethical Culture Fieldston School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,155,151,152,148,0,0,0,0,0,606
BRONX,321000997820,Ethical Culture The Fieldston Lower School,Elementary,INDEPENDENT,39,42,44,43,46,0,0,0,0,0,0,0,0,0,36,0,19,269
BRONX,321000999090,Miss Francine Day School Ii,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,37
BRONX,321100145229,Saint Barnabas Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,24,27,29,37,38,37,53,0,0,0,0,0,0,27,0,56,355
BRONX,321100145230,Saint Barnabas High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,41,56,58,63,0,0,0,0,0,218
BRONX,321100145244,Saint Catharine High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,146,95,148,153,0,0,0,0,0,542
BRONX,321100145253,Saint Clare School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,33,28,37,30,38,35,43,0,0,0,0,0,0,35,0,114,428
BRONX,321100145274,Saint Francis Xavier School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,29,23,29,17,25,35,28,0,0,0,0,0,0,22,0,80,308
BRONX,321100145284,Saint Helena School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,40,31,33,33,33,31,38,39,0,0,0,0,0,0,26,0,36,340
BRONX,321100145296,Holy Rosary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,28,26,30,32,37,39,41,0,0,0,0,0,0,22,0,116,398
BRONX,321100145303,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,43,28,29,31,34,47,47,0,0,0,0,0,0,33,0,22,342
BRONX,321100145339,Saint Lucy School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,38,29,21,36,35,38,62,45,0,0,0,0,0,0,35,0,159,498
BRONX,321100145349,Saint Mary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,15,22,17,31,19,25,27,0,0,0,0,0,0,16,0,58,248
BRONX,321100145359,Mount Saint Michael Academy,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,24,29,48,130,171,169,165,0,0,0,0,0,736
BRONX,321100145365,Nativity Of Our Blessed Lady School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,13,17,23,21,25,20,24,19,0,0,0,0,0,0,19,0,18,199
BRONX,321100145376,Our Lady Of Grace School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,21,23,23,25,31,26,28,0,0,0,0,0,0,35,0,77,320
BRONX,321100145407,Saints Philip & James School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,20,21,15,17,21,34,14,0,0,0,0,0,0,30,0,43,241
BRONX,321100145412,Saint Raymond Boys High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,174,162,161,175,0,0,0,0,0,672
BRONX,321100145413,Saint Raymond Academy For Girls,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,95,90,89,86,0,0,0,0,0,360
BRONX,321100145414,Saint Raymond Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,75,66,105,88,87,106,109,115,0,0,0,0,0,0,76,0,101,928
BRONX,321100145433,Santa Maria School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,26,33,30,37,40,39,38,0,0,0,0,0,0,24,0,194,492
BRONX,321100145436,Cardinal Spellman High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,393,318,356,309,0,0,0,0,0,1376
BRONX,321100147410,Saint Francis Of Assisi School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,36,19,26,28,21,33,29,0,0,0,0,0,0,30,0,167,412
BRONX,321100315802,Our Saviour Lutheran School,K-12 School,LUTHERAN,18,15,9,14,12,18,13,23,13,22,18,18,0,0,19,0,39,251
BRONX,321100629852,Islamic Leadership School,Junior Senior School,ISLAMIC,5,3,0,5,1,4,9,5,11,5,4,1,3,10,0,0,0,66
BRONX,321100805715,City Of Faith Christian School,Elementary,INDEPENDENT,18,12,13,7,5,0,0,0,0,0,0,0,0,0,35,0,23,113
BRONX,321100806052,Wake-Eden Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,12,8,8,0,0,0,0,0,0,0,0,0,0,0,12,0,35,75
BRONX,321100806065,Faith Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,12,9,8,8,4,6,7,5,0,0,0,0,0,0,13,0,18,90
BRONX,321100806073,Harvest Preparatory Academy,Elementary,CHRISTIAN FUNDAMENTALIST,10,5,1,5,1,1,0,0,0,0,0,0,0,0,8,0,12,43
BRONX,321100809031,New Covenant Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,38,35,23,17,18,8,8,10,11,12,8,8,0,0,112,0,72,380
BRONX,321100995200,Lavelle School For The Blind,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,25,62,0,0,16,103
BRONX,321100995742,Garvey School,Elementary,INDEPENDENT,15,7,14,5,5,0,0,0,0,0,0,0,0,0,19,0,93,158
BRONX,321100996013,Learning Tree Preparatory School(The),Elementary,INDEPENDENT,37,32,30,25,22,21,18,14,0,0,0,0,0,0,49,0,72,320
BRONX,321100996186,Psy Inc,Other,INDEPENDENT,8,8,4,6,4,0,0,0,0,0,0,0,0,0,8,0,30,68
BRONX,321100996863,New York Institute For Special Education,K-12 School,INDEPENDENT,10,8,4,7,10,18,9,11,12,19,8,16,24,15,6,0,51,228
BRONX,321100998390,Regent School,Elementary,INDEPENDENT,28,25,29,24,17,16,0,0,0,0,0,0,0,0,23,0,8,170
BRONX,321100999819,"Little Stars School, Inc",Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92
BRONX,321200145315,Saint John Chrysostom School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,34,27,21,20,31,28,26,0,0,0,0,0,0,29,0,106,350
BRONX,321200145443,Saint Thomas Aquinas School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,25,17,17,20,23,21,24,0,0,0,0,0,0,16,0,5,180
BRONX,321200435846,R T Hudson Sda Elementary School,Elementary,SEVENTH-DAY ADVENTIST,5,6,8,7,4,6,1,5,0,0,0,0,0,0,4,0,9,55
BROOKLYN,331300126070,Saint Joseph High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,69,69,89,103,0,0,0,0,0,330
BROOKLYN,331300126075,Bishop Loughlin Memorial High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,179,190,177,206,0,0,0,0,0,752
BROOKLYN,331300126117,Queen Of All Saints Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,16,26,24,24,13,27,29,37,0,0,0,0,0,0,12,0,0,208
BROOKLYN,331300225748,Luria Academy Of Brooklyn,Elementary,JEWISH,12,16,12,8,6,9,2,3,0,0,0,0,0,0,26,0,18,112
BROOKLYN,331300229955,Talmud Torah D'Nitra,Junior Senior School,JEWISH,70,67,48,50,50,51,29,28,36,33,31,0,0,0,75,0,217,785
BROOKLYN,331300435839,Bethel Elementary School,Elementary,SEVENTH-DAY ADVENTIST,2,9,7,4,2,3,4,3,0,0,0,0,0,0,7,0,4,45
BROOKLYN,331300437669,Hanson Place Sda Elementary School,Elementary,SEVENTH-DAY ADVENTIST,16,10,12,7,11,8,7,8,0,0,0,0,0,0,9,0,17,105
BROOKLYN,331300526915,Grace Church School,Elementary,EPISCOPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,53
BROOKLYN,331300606904,Brooklyn Friends School,K-12 School,QUAKERS,66,65,65,55,40,53,53,48,45,47,47,54,0,0,65,0,98,801
BROOKLYN,331300629734,Clara Muhammad School Of Masjid Khalifah,Elementary,ISLAMIC,8,8,8,10,10,10,8,4,0,0,0,0,0,0,10,0,7,83
BROOKLYN,331300805300,Mt Pleasant Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,7
BROOKLYN,331300809772,George H Murray Preparatory Academy,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,3,4,4,4,4,4,0,0,0,0,0,0,2,0,0,30
BROOKLYN,331300859694,Park Slope Christian Academy,Elementary,BAPTIST,6,1,3,4,4,2,1,7,0,0,0,0,0,0,1,0,2,31
BROOKLYN,331300995636,Brooklyn Austism Center Academy,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15
BROOKLYN,331300996002,Greene Hill School,Elementary,INDEPENDENT,18,14,18,14,17,16,0,0,0,0,0,0,0,0,18,0,15,130
BROOKLYN,331300996011,Brooklyn Waldorf School,Elementary,INDEPENDENT,19,20,17,18,11,14,14,7,0,0,0,0,0,0,47,0,19,186
BROOKLYN,331300996035,Brooklyn Free School,K-12 School,INDEPENDENT,5,6,2,6,2,5,9,5,5,4,5,9,0,0,3,0,9,75
BROOKLYN,331300996124,The Co-Op School,Elementary,INDEPENDENT,16,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,64,113
BROOKLYN,331300996145,"Science, Language And Arts International School",Elementary,INDEPENDENT,10,10,4,3,0,0,0,0,0,0,0,0,0,0,15,0,10,52
BROOKLYN,331300996172,Fusion Academy Brooklyn,Junior Senior School,INDEPENDENT,0,0,0,0,0,2,0,0,2,3,3,2,0,0,0,0,0,12
BROOKLYN,331300996888,Berkeley-Carroll School,K-12 School,INDEPENDENT,61,56,58,59,65,73,73,68,72,81,60,64,0,0,63,0,72,925
BROOKLYN,331300997535,Saint Ann'S School,K-12 School,INDEPENDENT,80,79,78,78,78,77,81,80,86,85,86,81,0,0,60,0,55,1084
BROOKLYN,331300998049,Dillon Child Study Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,71,87
BROOKLYN,331400126128,Saint Stanislaus Kostka Catholic School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,14,16,20,16,21,13,25,26,0,0,0,0,0,0,20,0,26,197
BROOKLYN,331400127566,Queen Of Rosary Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,12,16,18,12,20,28,24,30,0,0,0,0,0,0,12,0,12,184
BROOKLYN,331400206969,Yeshiva Yesode Hatorah,Elementary,JEWISH,20,23,13,16,18,14,22,12,0,0,0,0,0,0,43,0,0,181
BROOKLYN,331400207091,Yeshiva Jesode Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,27,27,32,26,0,0,0,0,0,112
BROOKLYN,331400207236,Bais Yakov Of Khal Adas Yereim,Elementary,JEWISH,32,46,44,35,40,39,27,30,0,0,0,0,0,0,54,0,138,485
BROOKLYN,331400207451,Mesivta Nachlas Yacov-A Yerim,Senior High,JEWISH,0,0,0,0,0,0,0,0,21,20,19,20,0,0,0,0,0,80
BROOKLYN,331400225510,Khhd Yoel Of Satmar Bp,K-12 School,JEWISH,468,477,457,439,423,412,358,310,290,263,255,221,0,0,468,201,715,5757
BROOKLYN,331400225670,Ohel Elozer,Senior High,JEWISH,0,0,0,0,0,0,0,0,42,39,38,43,0,0,0,0,0,162
BROOKLYN,331400225688,Ichud Hatalmidim,Elementary,JEWISH,135,135,128,127,118,81,0,0,0,0,0,0,0,0,406,0,0,1130
BROOKLYN,331400225735,Bnos Spinka Boys Sch,Elementary,JEWISH,31,21,36,25,31,29,37,20,19,0,0,0,0,0,39,0,45,333
BROOKLYN,331400225751,Ach Tov V'Chesed,Junior Senior School,JEWISH,21,15,14,11,0,0,16,0,20,26,31,41,0,0,0,26,28,249
BROOKLYN,331400226020,Darkei Tshivo Of Dinov,Senior High,JEWISH,0,0,0,0,0,0,0,0,32,44,50,58,0,0,0,0,0,184
BROOKLYN,331400226027,Talmud Torah Tzemach Tzadik Viznitz,Elementary,JEWISH,11,11,9,12,0,0,0,0,0,0,0,0,0,0,15,0,9,67
BROOKLYN,331400226098,Congregation Darkei Avos Sanz - Site 1,Other,JEWISH,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30,51
